"WorkerId","Input.List","SceneID","Description","RefType","Condition","TargetNoun","TargetAdjective","TargetColor","AdjectiveType","FirstWord"
89,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
91,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
92,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
93,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
95,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
97,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
99,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
100,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
101,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
102,"TlessC2",19,"mostly full cylinder","1","NoContrast","cylinder","full ","blue","Max","mostly"
103,"TlessC2",19,"top left","1","NoContrast","cylinder","full ","blue","Max","top"
104,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
106,"TlessC2",19,"glass","1","NoContrast","cylinder","full ","blue","Max","glass"
107,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
108,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
109,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
112,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
113,"TlessC2",19,"mostly filled cylinder","1","NoContrast","cylinder","full ","blue","Max","mostly"
117,"TlessC2",19,"almost full circular container","1","NoContrast","cylinder","full ","blue","Max","almost"
120,"TlessC2",19,"cylinder","1","NoContrast","cylinder","full ","blue","Max","cylinder"
13,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
16,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
17,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
20,"TlessC2",19,"box","2","NoContrast","cylinder","full ","blue","Max","box"
76,"TlessC2",19,"bottom right","2","NoContrast","cylinder","full ","blue","Max","bottom"
78,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
79,"TlessC2",19,"square","2","NoContrast","cylinder","full ","blue","Max","square"
81,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
83,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
84,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
87,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
90,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
94,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
96,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
98,"TlessC2",19,"box","2","NoContrast","cylinder","full ","blue","Max","box"
105,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
110,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
111,"TlessC2",19,"square","2","NoContrast","cylinder","full ","blue","Max","square"
114,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
115,"TlessC2",19,"box","2","NoContrast","cylinder","full ","blue","Max","box"
116,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
118,"TlessC2",19,"square","2","NoContrast","cylinder","full ","blue","Max","square"
119,"TlessC2",19,"cube","2","NoContrast","cylinder","full ","blue","Max","cube"
15,"TlessC2",20,"cylinder with less filling","1","Contrast","cylinder","empty ","transparent","Max","cylinder"
18,"TlessC2",20,"almost empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","almost"
19,"TlessC2",20,"almost empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","almost"
22,"TlessC2",20,"cylinder with least amount","1","Contrast","cylinder","empty ","transparent","Max","cylinder"
74,"TlessC2",20,"cylinder that is least full","1","Contrast","cylinder","empty ","transparent","Max","cylinder"
76,"TlessC2",20,"top right","1","Contrast","cylinder","empty ","transparent","Max","top"
78,"TlessC2",20,"cylinder with small amount of liquid","1","Contrast","cylinder","empty ","transparent","Max","cylinder"
79,"TlessC2",20,"least filled cylinder","1","Contrast","cylinder","empty ","transparent","Max","least"
82,"TlessC2",20,"almost empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","almost"
84,"TlessC2",20,"empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","empty"
85,"TlessC2",20,"almost empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","almost"
86,"TlessC2",20,"empty cup","1","Contrast","cylinder","empty ","transparent","Max","empty"
88,"TlessC2",20,"nearly empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","nearly"
96,"TlessC2",20,"least filled cylinder","1","Contrast","cylinder","empty ","transparent","Max","least"
99,"TlessC2",20,"nearly empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","nearly"
101,"TlessC2",20,"almost empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","almost"
102,"TlessC2",20,"mostly empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","mostly"
105,"TlessC2",20,"less filled cylinder","1","Contrast","cylinder","empty ","transparent","Max","less"
106,"TlessC2",20,"almost empty glass","1","Contrast","cylinder","empty ","transparent","Max","almost"
108,"TlessC2",20,"cylinder","1","Contrast","cylinder","empty ","transparent","Max","cylinder"
110,"TlessC2",20,"glass with a little","1","Contrast","cylinder","empty ","transparent","Max","glass"
111,"TlessC2",20,"almost empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","almost"
112,"TlessC2",20,"cyclinder","1","Contrast","cylinder","empty ","transparent","Max","cyclinder"
113,"TlessC2",20,"almost empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","almost"
115,"TlessC2",20,"less full cylinder","1","Contrast","cylinder","empty ","transparent","Max","less"
116,"TlessC2",20,"cylinder with less filling","1","Contrast","cylinder","empty ","transparent","Max","cylinder"
118,"TlessC2",20,"almost empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","almost"
119,"TlessC2",20,"least full cylinder","1","Contrast","cylinder","empty ","transparent","Max","least"
120,"TlessC2",20,"almost empty cylinder","1","Contrast","cylinder","empty ","transparent","Max","almost"
13,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
14,"TlessC2",20,"lighter cylinder","2","Contrast","cylinder","empty ","transparent","Max","lighter"
16,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
17,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
20,"TlessC2",20,"box","2","Contrast","cylinder","empty ","transparent","Max","box"
21,"TlessC2",20,"empty box","2","Contrast","cylinder","empty ","transparent","Max","empty"
23,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
24,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
73,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
75,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
77,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
80,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
81,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
83,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
87,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
89,"TlessC2",20,"square","2","Contrast","cylinder","empty ","transparent","Max","square"
90,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
91,"TlessC2",20,"box","2","Contrast","cylinder","empty ","transparent","Max","box"
92,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
93,"TlessC2",20,"box","2","Contrast","cylinder","empty ","transparent","Max","box"
94,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
95,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
97,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
98,"TlessC2",20,"box","2","Contrast","cylinder","empty ","transparent","Max","box"
100,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
103,"TlessC2",20,"bottom square","2","Contrast","cylinder","empty ","transparent","Max","bottom"
104,"TlessC2",20,"square","2","Contrast","cylinder","empty ","transparent","Max","square"
107,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
109,"TlessC2",20,"square","2","Contrast","cylinder","empty ","transparent","Max","square"
114,"TlessC2",20,"cube","2","Contrast","cylinder","empty ","transparent","Max","cube"
117,"TlessC2",20,"square","2","Contrast","cylinder","empty ","transparent","Max","square"
14,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
21,"TlessC2",21,"simple thinner line","1","NoContrast","line","long ","red","Rel","simple"
22,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
23,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
24,"TlessC2",21,"plain line","1","NoContrast","line","long ","red","Rel","plain"
75,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
77,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
78,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
80,"TlessC2",21,"thin line","1","NoContrast","line","long ","red","Rel","thin"
82,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
83,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
84,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
85,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
86,"TlessC2",21,"solid straight line","1","NoContrast","line","long ","red","Rel","solid"
88,"TlessC2",21,"plain line","1","NoContrast","line","long ","red","Rel","plain"
89,"TlessC2",21,"smallest line","1","NoContrast","line","long ","red","Rel","smallest"
91,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
92,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
93,"TlessC2",21,"leine","1","NoContrast","line","long ","red","Rel","leine"
94,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
96,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
98,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
99,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
100,"TlessC2",21,"thin line","1","NoContrast","line","long ","red","Rel","thin"
103,"TlessC2",21,"bottom left","1","NoContrast","line","long ","red","Rel","bottom"
106,"TlessC2",21,"straight and bloody one","1","NoContrast","line","long ","red","Rel","straight"
109,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
117,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
119,"TlessC2",21,"line","1","NoContrast","line","long ","red","Rel","line"
13,"TlessC2",21,"arrowhead","2","NoContrast","line","long ","red","Rel","arrowhead"
15,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
16,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
17,"TlessC2",21,"right facing arrow","2","NoContrast","line","long ","red","Rel","right"
18,"TlessC2",21,"line with an arrow","2","NoContrast","line","long ","red","Rel","line"
19,"TlessC2",21,"arriw","2","NoContrast","line","long ","red","Rel","arriw"
20,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
73,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
74,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
76,"TlessC2",21,"top right","2","NoContrast","line","long ","red","Rel","top"
79,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
81,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
87,"TlessC2",21,"line with arrow","2","NoContrast","line","long ","red","Rel","line"
90,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
95,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
97,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
101,"TlessC2",21,"line with arrow","2","NoContrast","line","long ","red","Rel","line"
102,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
104,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
105,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
107,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
108,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
110,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
111,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
112,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
113,"TlessC2",21,"arrow pointing right","2","NoContrast","line","long ","red","Rel","arrow"
114,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
115,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
116,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
118,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
120,"TlessC2",21,"arrow","2","NoContrast","line","long ","red","Rel","arrow"
13,"TlessC2",22,"shortest line","1","Contrast","line","short ","blue","Rel","shortest"
14,"TlessC2",22,"shorter line","1","Contrast","line","short ","blue","Rel","shorter"
15,"TlessC2",22,"small line - not arrow","1","Contrast","line","short ","blue","Rel","small"
16,"TlessC2",22,"small line","1","Contrast","line","short ","blue","Rel","small"
17,"TlessC2",22,"short line without an arrow","1","Contrast","line","short ","blue","Rel","short"
19,"TlessC2",22,"small line","1","Contrast","line","short ","blue","Rel","small"
20,"TlessC2",22,"shortest dash","1","Contrast","line","short ","blue","Rel","shortest"
22,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
23,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
74,"TlessC2",22,"shortest line that is not an arrow","1","Contrast","line","short ","blue","Rel","shortest"
75,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
77,"TlessC2",22,"small line","1","Contrast","line","short ","blue","Rel","small"
79,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
81,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
85,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
87,"TlessC2",22,"plain short line","1","Contrast","line","short ","blue","Rel","plain"
88,"TlessC2",22,"smallest line","1","Contrast","line","short ","blue","Rel","smallest"
89,"TlessC2",22,"smallest line","1","Contrast","line","short ","blue","Rel","smallest"
90,"TlessC2",22,"shorter line","1","Contrast","line","short ","blue","Rel","shorter"
93,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
95,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
99,"TlessC2",22,"shortest line not an arrow","1","Contrast","line","short ","blue","Rel","shortest"
103,"TlessC2",22,"top left","1","Contrast","line","short ","blue","Rel","top"
104,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
105,"TlessC2",22,"shorter line","1","Contrast","line","short ","blue","Rel","shorter"
106,"TlessC2",22,"tiny line","1","Contrast","line","short ","blue","Rel","tiny"
107,"TlessC2",22,"short straight line","1","Contrast","line","short ","blue","Rel","short"
110,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
116,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
117,"TlessC2",22,"small line","1","Contrast","line","short ","blue","Rel","small"
118,"TlessC2",22,"shorter line","1","Contrast","line","short ","blue","Rel","shorter"
119,"TlessC2",22,"short line","1","Contrast","line","short ","blue","Rel","short"
18,"TlessC2",22,"small arrow","2","Contrast","line","short ","blue","Rel","small"
21,"TlessC2",22,"thick line with an arrow","2","Contrast","line","short ","blue","Rel","thick"
24,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
73,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
76,"TlessC2",22,"top right","2","Contrast","line","short ","blue","Rel","top"
78,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
80,"TlessC2",22,"bold arrow","2","Contrast","line","short ","blue","Rel","bold"
82,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
83,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
84,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
86,"TlessC2",22,"smaller arrow line","2","Contrast","line","short ","blue","Rel","smaller"
91,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
92,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
94,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
96,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
97,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
98,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
100,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
101,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
102,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
108,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
109,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
111,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
112,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
113,"TlessC2",22,"arrow point right","2","Contrast","line","short ","blue","Rel","arrow"
114,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
115,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
120,"TlessC2",22,"arrow","2","Contrast","line","short ","blue","Rel","arrow"
13,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
14,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
15,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
16,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
22,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
74,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
75,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
76,"TlessC2",23,"top left","1","NoContrast","square","big","red","Rel","top"
78,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
79,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
80,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
81,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
82,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
86,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
87,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
88,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
90,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
93,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
95,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
96,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
97,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
101,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
106,"TlessC2",23,"one direction","1","NoContrast","square","big","red","Rel","one"
107,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
115,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
116,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
117,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
118,"TlessC2",23,"square","1","NoContrast","square","big","red","Rel","square"
17,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
18,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
19,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
20,"TlessC2",23,"arrow","2","NoContrast","square","big","red","Rel","arrow"
21,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
23,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
24,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
73,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
77,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
83,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
84,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
85,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
89,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
91,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
92,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
94,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
98,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
99,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
100,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
102,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
103,"TlessC2",23,"bottom triangle","2","NoContrast","square","big","red","Rel","bottom"
104,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
105,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
108,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
109,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
110,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
111,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
112,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
113,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
114,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
119,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
120,"TlessC2",23,"triangle","2","NoContrast","square","big","red","Rel","triangle"
13,"TlessC2",24,"smallest triangle","1","Contrast","triangle","small","yellow","Rel","smallest"
15,"TlessC2",24,"smaller triangle","1","Contrast","triangle","small","yellow","Rel","smaller"
16,"TlessC2",24,"small triangle","1","Contrast","triangle","small","yellow","Rel","small"
18,"TlessC2",24,"small triangle","1","Contrast","triangle","small","yellow","Rel","small"
19,"TlessC2",24,"triangle","1","Contrast","triangle","small","yellow","Rel","triangle"
21,"TlessC2",24,"smaller triangle","1","Contrast","triangle","small","yellow","Rel","smaller"
24,"TlessC2",24,"smaller triangle","1","Contrast","triangle","small","yellow","Rel","smaller"
74,"TlessC2",24,"smaller triangle","1","Contrast","triangle","small","yellow","Rel","smaller"
76,"TlessC2",24,"bottom left","1","Contrast","triangle","small","yellow","Rel","bottom"
77,"TlessC2",24,"smaller triangle","1","Contrast","triangle","small","yellow","Rel","smaller"
79,"TlessC2",24,"short triangle","1","Contrast","triangle","small","yellow","Rel","short"
81,"TlessC2",24,"smaller triangle","1","Contrast","triangle","small","yellow","Rel","smaller"
82,"TlessC2",24,"triangle","1","Contrast","triangle","small","yellow","Rel","triangle"
83,"TlessC2",24,"small triangle","1","Contrast","triangle","small","yellow","Rel","small"
84,"TlessC2",24,"triangle","1","Contrast","triangle","small","yellow","Rel","triangle"
86,"TlessC2",24,"triangle","1","Contrast","triangle","small","yellow","Rel","triangle"
87,"TlessC2",24,"small triangle","1","Contrast","triangle","small","yellow","Rel","small"
88,"TlessC2",24,"smaller triangle","1","Contrast","triangle","small","yellow","Rel","smaller"
89,"TlessC2",24,"triangle","1","Contrast","triangle","small","yellow","Rel","triangle"
91,"TlessC2",24,"smaller triangle","1","Contrast","triangle","small","yellow","Rel","smaller"
92,"TlessC2",24,"smaller triangle","1","Contrast","triangle","small","yellow","Rel","smaller"
93,"TlessC2",24,"small triangle","1","Contrast","triangle","small","yellow","Rel","small"
97,"TlessC2",24,"shorter triangle","1","Contrast","triangle","small","yellow","Rel","shorter"
98,"TlessC2",24,"small triangle","1","Contrast","triangle","small","yellow","Rel","small"
101,"TlessC2",24,"smallest triangle","1","Contrast","triangle","small","yellow","Rel","smallest"
102,"TlessC2",24,"small trianlge","1","Contrast","triangle","small","yellow","Rel","small"
103,"TlessC2",24,"bottom triangle","1","Contrast","triangle","small","yellow","Rel","bottom"
107,"TlessC2",24,"smaller triangle","1","Contrast","triangle","small","yellow","Rel","smaller"
108,"TlessC2",24,"triangle","1","Contrast","triangle","small","yellow","Rel","triangle"
111,"TlessC2",24,"small triangle","1","Contrast","triangle","small","yellow","Rel","small"
113,"TlessC2",24,"smallest triangle","1","Contrast","triangle","small","yellow","Rel","smallest"
114,"TlessC2",24,"small triangle","1","Contrast","triangle","small","yellow","Rel","small"
119,"TlessC2",24,"small triangle","1","Contrast","triangle","small","yellow","Rel","small"
120,"TlessC2",24,"triangle","1","Contrast","triangle","small","yellow","Rel","triangle"
14,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
17,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
20,"TlessC2",24,"squre","2","Contrast","triangle","small","yellow","Rel","squre"
22,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
23,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
73,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
75,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
78,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
80,"TlessC2",24,"small square","2","Contrast","triangle","small","yellow","Rel","small"
85,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
90,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
94,"TlessC2",24,"triangle","2","Contrast","triangle","small","yellow","Rel","triangle"
95,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
96,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
99,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
100,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
104,"TlessC2",24,"sqaure","2","Contrast","triangle","small","yellow","Rel","sqaure"
105,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
106,"TlessC2",24,"box","2","Contrast","triangle","small","yellow","Rel","box"
109,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
110,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
112,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
115,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
116,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
117,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
118,"TlessC2",24,"square","2","Contrast","triangle","small","yellow","Rel","square"
