"cond","pragContext","window","Region","trialType","quarter","feature","noun","list","prop_selections","ymin_selections","ymax_selections","prop_looks"
"no_contrast","unreliable","prior","competitor","test",3,"small","tree",1,0,0,0,0.274509803921569
"no_contrast","unreliable","prior","other","test",3,"small","tree",1,0.8,0.4,1,0.627450980392157
"no_contrast","unreliable","prior","target","test",4,"big","brush",1,0.5,0,1,0.228758169934641
"no_contrast","unreliable","prior","competitor","test",4,"big","brush",1,0.25,0,0.75,0.333333333333333
"no_contrast","unreliable","prior","other","test",4,"big","brush",1,0.25,0,0.75,0.437908496732026
"no_contrast","unreliable","prior","target","test",4,"big","bunny",1,0.666666666666667,0,1,0.369747899159664
"no_contrast","unreliable","prior","competitor","test",4,"big","bunny",1,0.333333333333333,0,1,0.210084033613445
"no_contrast","unreliable","prior","other","test",4,"big","bunny",1,0,0,0,0.420168067226891
"no_contrast","unreliable","prior","target","test",4,"big","camera",1,0.5,0,1,0.396681749622926
"no_contrast","unreliable","prior","competitor","test",4,"big","camera",1,0.5,0,1,0.289592760180996
"no_contrast","unreliable","prior","other","test",4,"big","camera",1,0,0,0,0.313725490196078
"no_contrast","unreliable","prior","target","test",4,"big","dress",1,0.2,0,0.6,0.431372549019608
"no_contrast","unreliable","prior","competitor","test",4,"big","dress",1,0.4,0,0.8,0.32244008714597
"no_contrast","unreliable","prior","other","test",4,"big","dress",1,0.4,0,0.8,0.246187363834423
"no_contrast","unreliable","prior","target","test",4,"big","grapes",1,1,1,1,0.352941176470588
"no_contrast","unreliable","prior","competitor","test",4,"big","grapes",1,0,0,0,0.172268907563025
"no_contrast","unreliable","prior","other","test",4,"big","grapes",1,0,0,0,0.474789915966387
"no_contrast","unreliable","prior","target","test",4,"big","kayak",1,0.285714285714286,0,0.574999999999997,0.296078431372549
"no_contrast","unreliable","prior","competitor","test",4,"big","kayak",1,0.142857142857143,0,0.428571428571429,0.249019607843137
"no_contrast","unreliable","prior","other","test",4,"big","kayak",1,0.571428571428571,0.142857142857143,1,0.454901960784314
"no_contrast","unreliable","prior","target","test",4,"big","starfish",1,0.2,0,0.6,0.252100840336134
"no_contrast","unreliable","prior","competitor","test",4,"big","starfish",1,0.4,0,0.8,0.302521008403361
"no_contrast","unreliable","prior","other","test",4,"big","starfish",1,0.4,0,0.8,0.445378151260504
"no_contrast","unreliable","prior","target","test",4,"big","turtle",1,0.333333333333333,0,1,0.141176470588235
"no_contrast","unreliable","prior","competitor","test",4,"big","turtle",1,0.333333333333333,0,1,0.168627450980392
"no_contrast","unreliable","prior","other","test",4,"big","turtle",1,0.333333333333333,0,1,0.690196078431373
"no_contrast","unreliable","prior","target","test",4,"big","tuxedo",1,0.25,0,0.75,0.335115864527629
"no_contrast","unreliable","prior","competitor","test",4,"big","tuxedo",1,0.25,0,0.75,0.402852049910873
"no_contrast","unreliable","prior","other","test",4,"big","tuxedo",1,0.5,0,1,0.262032085561497
"no_contrast","unreliable","prior","target","test",4,"small","bell",1,0,0,0,0.294117647058824
"no_contrast","unreliable","prior","competitor","test",4,"small","bell",1,0,0,0,0.313725490196078
"no_contrast","unreliable","prior","other","test",4,"small","bell",1,1,1,1,0.392156862745098
"no_contrast","unreliable","prior","target","test",4,"small","bike",1,0.363636363636364,0.0909090909090909,0.636363636363636,0.22473604826546
"no_contrast","unreliable","prior","competitor","test",4,"small","bike",1,0.181818181818182,0,0.454545454545455,0.158371040723982
"no_contrast","unreliable","prior","other","test",4,"small","bike",1,0.454545454545455,0.181818181818182,0.727272727272727,0.616892911010558
"no_contrast","unreliable","prior","target","test",4,"small","fan",1,0.333333333333333,0,1,0.352941176470588
"no_contrast","unreliable","prior","competitor","test",4,"small","fan",1,0.333333333333333,0,1,0.0269607843137255
"no_contrast","unreliable","prior","other","test",4,"small","fan",1,0.333333333333333,0,1,0.620098039215686
"no_contrast","unreliable","prior","target","test",4,"small","feather",1,0.333333333333333,0,1,0.240896358543417
"no_contrast","unreliable","prior","competitor","test",4,"small","feather",1,0,0,0,0.134453781512605
"no_contrast","unreliable","prior","other","test",4,"small","feather",1,0.666666666666667,0,1,0.624649859943978
"no_contrast","unreliable","prior","target","test",4,"small","guitar",1,0.4,0,0.8,0.388591800356506
"no_contrast","unreliable","prior","competitor","test",4,"small","guitar",1,0.4,0,0.8,0.0962566844919786
"no_contrast","unreliable","prior","other","test",4,"small","guitar",1,0.2,0,0.6,0.515151515151515
"no_contrast","unreliable","prior","target","test",4,"small","hammer",1,0.2,0,0.6,0.120915032679739
"no_contrast","unreliable","prior","competitor","test",4,"small","hammer",1,0.2,0,0.6,0.107843137254902
"no_contrast","unreliable","prior","other","test",4,"small","hammer",1,0.6,0.2,1,0.77124183006536
"no_contrast","unreliable","prior","target","test",4,"small","key",1,0,0,0,0.0812324929971989
"no_contrast","unreliable","prior","competitor","test",4,"small","key",1,0,0,0,0.299719887955182
"no_contrast","unreliable","prior","other","test",4,"small","key",1,1,1,1,0.619047619047619
"no_contrast","unreliable","prior","target","test",4,"small","onion",1,0.285714285714286,0,0.571428571428571,0.398692810457516
"no_contrast","unreliable","prior","competitor","test",4,"small","onion",1,0.285714285714286,0,0.714285714285714,0.213507625272331
"no_contrast","unreliable","prior","other","test",4,"small","onion",1,0.428571428571429,0.142857142857143,0.71785714285714,0.387799564270152
"no_contrast","unreliable","prior","target","test",4,"small","pencil",1,0.2,0,0.6,0.347593582887701
"no_contrast","unreliable","prior","competitor","test",4,"small","pencil",1,0,0,0,0.151515151515152
"no_contrast","unreliable","prior","other","test",4,"small","pencil",1,0.8,0.4,1,0.500891265597148
"no_contrast","unreliable","prior","target","test",4,"small","tree",1,0,0,0,0.12156862745098
"no_contrast","unreliable","prior","competitor","test",4,"small","tree",1,0.166666666666667,0,0.5,0.188235294117647
"no_contrast","unreliable","prior","other","test",4,"small","tree",1,0.833333333333333,0.5,1,0.690196078431373
"no_contrast","unreliable","prior","target","train",1,"big","bagel",1,0.666666666666667,0,1,0
"no_contrast","unreliable","prior","competitor","train",1,"big","bagel",1,0.333333333333333,0,0.674999999999992,0.123249299719888
"no_contrast","unreliable","prior","other","train",1,"big","bagel",1,0,0,0,0.876750700280112
"no_contrast","unreliable","prior","target","train",1,"big","bowlingpin",1,1,1,1,0.0837789661319073
"no_contrast","unreliable","prior","competitor","train",1,"big","bowlingpin",1,0,0,0,0.0873440285204991
"no_contrast","unreliable","prior","other","train",1,"big","bowlingpin",1,0,0,0,0.828877005347594
"no_contrast","unreliable","prior","target","train",1,"big","buffalo",1,0.4,0,0.8,0.111111111111111
"no_contrast","unreliable","prior","competitor","train",1,"big","buffalo",1,0,0,0,0.11437908496732
"no_contrast","unreliable","prior","other","train",1,"big","buffalo",1,0.6,0.2,1,0.774509803921569
"no_contrast","unreliable","prior","target","train",1,"big","chair",1,0,0,0,0.0644257703081232
"no_contrast","unreliable","prior","competitor","train",1,"big","chair",1,0.2,0,0.6,0.159663865546218
"no_contrast","unreliable","prior","other","train",1,"big","chair",1,0.8,0.4,1,0.775910364145658
"no_contrast","unreliable","prior","target","train",1,"big","comb",1,0.75,0.25,1,0.115686274509804
"no_contrast","unreliable","prior","competitor","train",1,"big","comb",1,0.25,0,0.75,0.109803921568627
"no_contrast","unreliable","prior","other","train",1,"big","comb",1,0,0,0,0.774509803921569
"no_contrast","unreliable","prior","target","train",1,"big","elephant",1,0.4,0,0.8,0.0803921568627451
"no_contrast","unreliable","prior","competitor","train",1,"big","elephant",1,0.2,0,0.6,0.23921568627451
"no_contrast","unreliable","prior","other","train",1,"big","elephant",1,0.4,0,0.8,0.680392156862745
"no_contrast","unreliable","prior","target","train",1,"big","firehydrant",1,0.4,0,0.8,0.109803921568627
"no_contrast","unreliable","prior","competitor","train",1,"big","firehydrant",1,0,0,0,0.182352941176471
"no_contrast","unreliable","prior","other","train",1,"big","firehydrant",1,0.6,0.2,1,0.707843137254902
"no_contrast","unreliable","prior","target","train",1,"big","garbagebin",1,0,0,0,0.144385026737968
"no_contrast","unreliable","prior","competitor","train",1,"big","garbagebin",1,1,1,1,0.0409982174688057
"no_contrast","unreliable","prior","other","train",1,"big","garbagebin",1,0,0,0,0.814616755793226
"no_contrast","unreliable","prior","target","train",1,"big","glass",1,0.25,0,0.75,0.061624649859944
"no_contrast","unreliable","prior","competitor","train",1,"big","glass",1,0.25,0,0.75,0.221288515406162
"no_contrast","unreliable","prior","other","train",1,"big","glass",1,0.5,0,1,0.717086834733894
"no_contrast","unreliable","prior","target","train",1,"big","lipstick",1,0.2,0,0.6,0.16421568627451
"no_contrast","unreliable","prior","competitor","train",1,"big","lipstick",1,0.4,0,0.8,0.107843137254902
"no_contrast","unreliable","prior","other","train",1,"big","lipstick",1,0.4,0,0.8,0.727941176470588
"no_contrast","unreliable","prior","target","train",1,"big","paintbrush",1,0.5,0,1,0.0549019607843137
"no_contrast","unreliable","prior","competitor","train",1,"big","paintbrush",1,0.25,0,0.75,0.0156862745098039
"no_contrast","unreliable","prior","other","train",1,"big","paintbrush",1,0.25,0,0.75,0.929411764705882
"no_contrast","unreliable","prior","target","train",1,"big","paperclip",1,1,1,1,0.166666666666667
"no_contrast","unreliable","prior","competitor","train",1,"big","paperclip",1,0,0,0,0.123529411764706
"no_contrast","unreliable","prior","other","train",1,"big","paperclip",1,0,0,0,0.709803921568627
"no_contrast","unreliable","prior","target","train",1,"big","rooster",1,0.6,0.2,1,0.106753812636166
"no_contrast","unreliable","prior","competitor","train",1,"big","rooster",1,0.2,0,0.6,0.169934640522876
"no_contrast","unreliable","prior","other","train",1,"big","rooster",1,0.2,0,0.6,0.723311546840959
"no_contrast","unreliable","prior","target","train",1,"big","sardines",1,1,1,1,0.284313725490196
"no_contrast","unreliable","prior","competitor","train",1,"big","sardines",1,0,0,0,0
"no_contrast","unreliable","prior","other","train",1,"big","sardines",1,0,0,0,0.715686274509804
"no_contrast","unreliable","prior","target","train",1,"big","schoolbus",1,0.166666666666667,0,0.5,0.193627450980392
"no_contrast","unreliable","prior","competitor","train",1,"big","schoolbus",1,0,0,0,0.0833333333333333
"no_contrast","unreliable","prior","other","train",1,"big","schoolbus",1,0.833333333333333,0.5,1,0.723039215686274
"no_contrast","unreliable","prior","target","train",1,"big","screen",1,0.5,0,1,0.0980392156862745
"no_contrast","unreliable","prior","competitor","train",1,"big","screen",1,0.5,0,1,0.151960784313725
"no_contrast","unreliable","prior","other","train",1,"big","screen",1,0,0,0,0.75
"no_contrast","unreliable","prior","target","train",1,"big","shark",1,0,0,0,0
"no_contrast","unreliable","prior","competitor","train",1,"big","shark",1,0.6,0.2,1,0.0915032679738562
"no_contrast","unreliable","prior","other","train",1,"big","shark",1,0.4,0,0.8,0.908496732026144
"no_contrast","unreliable","prior","target","train",1,"big","tacos",1,0,0,0,0.104959630911188
"no_contrast","unreliable","prior","competitor","train",1,"big","tacos",1,0.4,0,0.8,0.108419838523645
"no_contrast","unreliable","prior","other","train",1,"big","tacos",1,0.6,0.2,1,0.786620530565167
"no_contrast","unreliable","prior","target","train",1,"big","toy",1,0,0,0,0.00871459694989107
"no_contrast","unreliable","prior","competitor","train",1,"big","toy",1,0.75,0.25,1,0.161220043572985
"no_contrast","unreliable","prior","other","train",1,"big","toy",1,0.25,0,0.75,0.830065359477124
"no_contrast","unreliable","prior","target","train",1,"big","whistle",1,0.666666666666667,0,1,0.266666666666667
"no_contrast","unreliable","prior","competitor","train",1,"big","whistle",1,0,0,0,0.149019607843137
"no_contrast","unreliable","prior","other","train",1,"big","whistle",1,0.333333333333333,0,1,0.584313725490196
"no_contrast","unreliable","prior","target","train",1,"small","avocado",1,0.25,0,0.75,0.130718954248366
"no_contrast","unreliable","prior","competitor","train",1,"small","avocado",1,0,0,0,0
"no_contrast","unreliable","prior","other","train",1,"small","avocado",1,0.75,0.25,1,0.869281045751634
"no_contrast","unreliable","prior","target","train",1,"small","blackberry",1,0,0,0,0.203921568627451
"no_contrast","unreliable","prior","competitor","train",1,"small","blackberry",1,0.25,0,0.75,0
"no_contrast","unreliable","prior","other","train",1,"small","blackberry",1,0.75,0.25,1,0.796078431372549
"no_contrast","unreliable","prior","target","train",1,"small","boots",1,0,0,0,0.0862745098039216
"no_contrast","unreliable","prior","competitor","train",1,"small","boots",1,0.25,0,0.5,0.149019607843137
"no_contrast","unreliable","prior","other","train",1,"small","boots",1,0.75,0.5,1,0.764705882352941
"no_contrast","unreliable","prior","target","train",1,"small","cactus",1,0.25,0,0.75,0.0318627450980392
"no_contrast","unreliable","prior","competitor","train",1,"small","cactus",1,0.25,0,0.75,0
"no_contrast","unreliable","prior","other","train",1,"small","cactus",1,0.5,0,1,0.968137254901961
"no_contrast","unreliable","prior","target","train",1,"small","cherry",1,0.5,0,1,0
"no_contrast","unreliable","prior","competitor","train",1,"small","cherry",1,0,0,0,0.0980392156862745
"no_contrast","unreliable","prior","other","train",1,"small","cherry",1,0.5,0,1,0.901960784313726
"no_contrast","unreliable","prior","target","train",1,"small","discoball",1,0.25,0,0.75,0.162464985994398
"no_contrast","unreliable","prior","competitor","train",1,"small","discoball",1,0.25,0,0.75,0.0896358543417367
"no_contrast","unreliable","prior","other","train",1,"small","discoball",1,0.5,0,1,0.747899159663866
"no_contrast","unreliable","prior","target","train",1,"small","flashlight",1,0.5,0,1,0.0607843137254902
"no_contrast","unreliable","prior","competitor","train",1,"small","flashlight",1,0,0,0,0.174509803921569
"no_contrast","unreliable","prior","other","train",1,"small","flashlight",1,0.5,0,1,0.764705882352941
"no_contrast","unreliable","prior","target","train",1,"small","fork",1,0,0,0,0.110019646365422
"no_contrast","unreliable","prior","competitor","train",1,"small","fork",1,0.25,0,0.75,0.0392927308447937
"no_contrast","unreliable","prior","other","train",1,"small","fork",1,0.75,0.25,1,0.850687622789784
"no_contrast","unreliable","prior","target","train",1,"small","giraffe",1,0.2,0,0.6,0.123249299719888
"no_contrast","unreliable","prior","competitor","train",1,"small","giraffe",1,0.4,0,0.8,0.0252100840336134
"no_contrast","unreliable","prior","other","train",1,"small","giraffe",1,0.4,0,0.8,0.851540616246499
"no_contrast","unreliable","prior","target","train",1,"small","hotdog",1,0.4,0,0.8,0.0802139037433155
"no_contrast","unreliable","prior","competitor","train",1,"small","hotdog",1,0.2,0,0.6,0.0784313725490196
"no_contrast","unreliable","prior","other","train",1,"small","hotdog",1,0.4,0,0.8,0.841354723707665
"no_contrast","unreliable","prior","target","train",1,"small","leaf",1,0,0,0,0.071301247771836
"no_contrast","unreliable","prior","competitor","train",1,"small","leaf",1,0.25,0,0.75,0.0623885918003565
"no_contrast","unreliable","prior","other","train",1,"small","leaf",1,0.75,0.25,1,0.866310160427808
"no_contrast","unreliable","prior","target","train",1,"small","owl",1,0,0,0,0.235294117647059
"no_contrast","unreliable","prior","competitor","train",1,"small","owl",1,0,0,0,0
"no_contrast","unreliable","prior","other","train",1,"small","owl",1,1,1,1,0.764705882352941
"no_contrast","unreliable","prior","target","train",1,"small","penguin",1,0.2,0,0.6,0.061624649859944
"no_contrast","unreliable","prior","competitor","train",1,"small","penguin",1,0.2,0,0.6,0.117647058823529
"no_contrast","unreliable","prior","other","train",1,"small","penguin",1,0.6,0.2,1,0.820728291316527
"no_contrast","unreliable","prior","target","train",1,"small","popcorn",1,0.166666666666667,0,0.5,0.147058823529412
"no_contrast","unreliable","prior","competitor","train",1,"small","popcorn",1,0.166666666666667,0,0.5,0.0612745098039216
"no_contrast","unreliable","prior","other","train",1,"small","popcorn",1,0.666666666666667,0.333333333333333,1,0.791666666666667
"no_contrast","unreliable","prior","target","train",1,"small","saxophone",1,0,0,0,0.147058823529412
"no_contrast","unreliable","prior","competitor","train",1,"small","saxophone",1,0,0,0,0.0637254901960784
"no_contrast","unreliable","prior","other","train",1,"small","saxophone",1,1,1,1,0.78921568627451
"no_contrast","unreliable","prior","target","train",1,"small","stool",1,0.2,0,0.6,0.140056022408964
"no_contrast","unreliable","prior","competitor","train",1,"small","stool",1,0.2,0,0.6,0.0588235294117647
"no_contrast","unreliable","prior","other","train",1,"small","stool",1,0.6,0.2,1,0.801120448179272
"no_contrast","unreliable","prior","target","train",1,"small","tie",1,0.5,0,1,0.0274509803921569
"no_contrast","unreliable","prior","competitor","train",1,"small","tie",1,0.25,0,0.75,0.12156862745098
"no_contrast","unreliable","prior","other","train",1,"small","tie",1,0.25,0,0.75,0.850980392156863
"no_contrast","unreliable","prior","target","train",1,"small","triangle",1,0.333333333333333,0,1,0.13921568627451
"no_contrast","unreliable","prior","competitor","train",1,"small","triangle",1,0.333333333333333,0,1,0.0803921568627451
"no_contrast","unreliable","prior","other","train",1,"small","triangle",1,0.333333333333333,0,1,0.780392156862745
"no_contrast","unreliable","prior","target","train",1,"small","vase",1,0,0,0,0.0901960784313725
"no_contrast","unreliable","prior","competitor","train",1,"small","vase",1,0.625,0.25,0.875,0.286274509803922
"no_contrast","unreliable","prior","other","train",1,"small","vase",1,0.375,0.125,0.75,0.623529411764706
"no_contrast","unreliable","prior","target","train",1,"small","zebra",1,0.25,0,0.75,0.178921568627451
"no_contrast","unreliable","prior","competitor","train",1,"small","zebra",1,0.5,0,1,0.0269607843137255
"no_contrast","unreliable","prior","other","train",1,"small","zebra",1,0.25,0,0.75,0.794117647058823
"no_contrast","unreliable","prior","target","train",2,"big","bagel",1,0.666666666666667,0,1,0.125498007968127
"no_contrast","unreliable","prior","competitor","train",2,"big","bagel",1,0,0,0,0.0617529880478088
"no_contrast","unreliable","prior","other","train",2,"big","bagel",1,0.333333333333333,0,1,0.812749003984064
"no_contrast","unreliable","prior","target","train",2,"big","bowlingpin",1,0.307692307692308,0.0769230769230769,0.538461538461538,0.172413793103448
"no_contrast","unreliable","prior","competitor","train",2,"big","bowlingpin",1,0.307692307692308,0.0769230769230769,0.538461538461538,0.220689655172414
"no_contrast","unreliable","prior","other","train",2,"big","bowlingpin",1,0.384615384615385,0.153846153846154,0.615384615384615,0.606896551724138
"no_contrast","unreliable","prior","target","train",2,"big","buffalo",1,0.5,0,1,0.0915032679738562
"no_contrast","unreliable","prior","competitor","train",2,"big","buffalo",1,0.25,0,0.75,0.0392156862745098
"no_contrast","unreliable","prior","other","train",2,"big","buffalo",1,0.25,0,0.75,0.869281045751634
"no_contrast","unreliable","prior","target","train",2,"big","chair",1,0.75,0.25,1,0.183006535947712
"no_contrast","unreliable","prior","competitor","train",2,"big","chair",1,0,0,0,0.104575163398693
"no_contrast","unreliable","prior","other","train",2,"big","chair",1,0.25,0,0.75,0.712418300653595
"no_contrast","unreliable","prior","target","train",2,"big","comb",1,0.2,0,0.6,0.135964912280702
"no_contrast","unreliable","prior","competitor","train",2,"big","comb",1,0.6,0.2,1,0.135964912280702
"no_contrast","unreliable","prior","other","train",2,"big","comb",1,0.2,0,0.6,0.728070175438597
"no_contrast","unreliable","prior","target","train",2,"big","elephant",1,0.5,0,1,0.134803921568627
"no_contrast","unreliable","prior","competitor","train",2,"big","elephant",1,0,0,0,0.0514705882352941
"no_contrast","unreliable","prior","other","train",2,"big","elephant",1,0.5,0,1,0.813725490196078
"no_contrast","unreliable","prior","target","train",2,"big","firehydrant",1,0.75,0.25,1,0.0588235294117647
"no_contrast","unreliable","prior","competitor","train",2,"big","firehydrant",1,0,0,0,0.156862745098039
"no_contrast","unreliable","prior","other","train",2,"big","firehydrant",1,0.25,0,0.75,0.784313725490196
"no_contrast","unreliable","prior","target","train",2,"big","garbagebin",1,0.5,0.125,0.875,0.257703081232493
"no_contrast","unreliable","prior","competitor","train",2,"big","garbagebin",1,0.25,0,0.625,0.0420168067226891
"no_contrast","unreliable","prior","other","train",2,"big","garbagebin",1,0.25,0,0.625,0.700280112044818
"no_contrast","unreliable","prior","target","train",2,"big","glass",1,0,0,0,0.0517529215358932
"no_contrast","unreliable","prior","competitor","train",2,"big","glass",1,0.666666666666667,0,1,0.126878130217028
"no_contrast","unreliable","prior","other","train",2,"big","glass",1,0.333333333333333,0,1,0.821368948247079
"no_contrast","unreliable","prior","target","train",2,"big","lipstick",1,0.428571428571429,0.142857142857143,0.857142857142857,0.1
"no_contrast","unreliable","prior","competitor","train",2,"big","lipstick",1,0.142857142857143,0,0.428571428571429,0.119607843137255
"no_contrast","unreliable","prior","other","train",2,"big","lipstick",1,0.428571428571429,0.142857142857143,0.71785714285714,0.780392156862745
"no_contrast","unreliable","prior","target","train",2,"big","paintbrush",1,0,0,0,0.25
"no_contrast","unreliable","prior","competitor","train",2,"big","paintbrush",1,0.75,0.25,1,0.027027027027027
"no_contrast","unreliable","prior","other","train",2,"big","paintbrush",1,0.25,0,0.75,0.722972972972973
"no_contrast","unreliable","prior","target","train",2,"big","paperclip",1,0.166666666666667,0,0.5,0.113289760348584
"no_contrast","unreliable","prior","competitor","train",2,"big","paperclip",1,0,0,0,0.0827886710239651
"no_contrast","unreliable","prior","other","train",2,"big","paperclip",1,0.833333333333333,0.5,1,0.803921568627451
"no_contrast","unreliable","prior","target","train",2,"big","rooster",1,0.5,0,1,0.0827886710239651
"no_contrast","unreliable","prior","competitor","train",2,"big","rooster",1,0,0,0,0.132897603485839
"no_contrast","unreliable","prior","other","train",2,"big","rooster",1,0.5,0,1,0.784313725490196
"no_contrast","unreliable","prior","target","train",2,"big","sardines",1,0.75,0.25,1,0.176759410801964
"no_contrast","unreliable","prior","competitor","train",2,"big","sardines",1,0,0,0,0.0785597381342062
"no_contrast","unreliable","prior","other","train",2,"big","sardines",1,0.25,0,0.75,0.74468085106383
"no_contrast","unreliable","prior","target","train",2,"big","schoolbus",1,0.5,0,1,0.0784313725490196
"no_contrast","unreliable","prior","competitor","train",2,"big","schoolbus",1,0.5,0,1,0.0784313725490196
"no_contrast","unreliable","prior","other","train",2,"big","schoolbus",1,0,0,0,0.843137254901961
"no_contrast","unreliable","prior","target","train",2,"big","screen",1,1,1,1,0.148148148148148
"no_contrast","unreliable","prior","competitor","train",2,"big","screen",1,0,0,0,0.108932461873638
"no_contrast","unreliable","prior","other","train",2,"big","screen",1,0,0,0,0.742919389978213
"no_contrast","unreliable","prior","target","train",2,"big","shark",1,0.857142857142857,0.571428571428571,1,0.0754147812971342
"no_contrast","unreliable","prior","competitor","train",2,"big","shark",1,0.142857142857143,0,0.428571428571429,0.141779788838612
"no_contrast","unreliable","prior","other","train",2,"big","shark",1,0,0,0,0.782805429864253
"no_contrast","unreliable","prior","target","train",2,"big","tacos",1,0.333333333333333,0,1,0.107843137254902
"no_contrast","unreliable","prior","competitor","train",2,"big","tacos",1,0,0,0,0.0980392156862745
"no_contrast","unreliable","prior","other","train",2,"big","tacos",1,0.666666666666667,0,1,0.794117647058823
"no_contrast","unreliable","prior","target","train",2,"big","toy",1,0.428571428571429,0.142857142857143,0.71785714285714,0.120098039215686
"no_contrast","unreliable","prior","competitor","train",2,"big","toy",1,0.428571428571429,0.142857142857143,0.714285714285714,0.107843137254902
"no_contrast","unreliable","prior","other","train",2,"big","toy",1,0.142857142857143,0,0.428571428571429,0.772058823529412
"no_contrast","unreliable","prior","target","train",2,"big","whistle",1,0.6,0.2,1,0.254901960784314
"no_contrast","unreliable","prior","competitor","train",2,"big","whistle",1,0,0,0,0
"no_contrast","unreliable","prior","other","train",2,"big","whistle",1,0.4,0,0.8,0.745098039215686
"no_contrast","unreliable","prior","target","train",2,"small","avocado",1,0.25,0,0.75,0.0671052631578947
"no_contrast","unreliable","prior","competitor","train",2,"small","avocado",1,0,0,0,0.0723684210526316
"no_contrast","unreliable","prior","other","train",2,"small","avocado",1,0.75,0.25,1,0.860526315789474
"no_contrast","unreliable","prior","target","train",2,"small","blackberry",1,0,0,0,0.061624649859944
"no_contrast","unreliable","prior","competitor","train",2,"small","blackberry",1,0,0,0,0.0336134453781513
"no_contrast","unreliable","prior","other","train",2,"small","blackberry",1,1,1,1,0.904761904761905
"no_contrast","unreliable","prior","target","train",2,"small","boots",1,0,0,0,0.143137254901961
"no_contrast","unreliable","prior","competitor","train",2,"small","boots",1,0,0,0,0.0843137254901961
"no_contrast","unreliable","prior","other","train",2,"small","boots",1,1,1,1,0.772549019607843
"no_contrast","unreliable","prior","target","train",2,"small","cactus",1,0,0,0,0.100840336134454
"no_contrast","unreliable","prior","competitor","train",2,"small","cactus",1,0.333333333333333,0,1,0.0658263305322129
"no_contrast","unreliable","prior","other","train",2,"small","cactus",1,0.666666666666667,0,1,0.833333333333333
"no_contrast","unreliable","prior","target","train",2,"small","cherry",1,0.375,0,0.75,0.153297682709447
"no_contrast","unreliable","prior","competitor","train",2,"small","cherry",1,0,0,0,0.20855614973262
"no_contrast","unreliable","prior","other","train",2,"small","cherry",1,0.625,0.25,0.875,0.638146167557932
"no_contrast","unreliable","prior","target","train",2,"small","discoball",1,0.5,0,1,0.0252252252252252
"no_contrast","unreliable","prior","competitor","train",2,"small","discoball",1,0,0,0,0.178378378378378
"no_contrast","unreliable","prior","other","train",2,"small","discoball",1,0.5,0,1,0.796396396396396
"no_contrast","unreliable","prior","target","train",2,"small","flashlight",1,0.8,0.4,1,0.132352941176471
"no_contrast","unreliable","prior","competitor","train",2,"small","flashlight",1,0,0,0,0.115196078431373
"no_contrast","unreliable","prior","other","train",2,"small","flashlight",1,0.2,0,0.6,0.752450980392157
"no_contrast","unreliable","prior","target","train",2,"small","fork",1,0,0,0,0.0901960784313725
"no_contrast","unreliable","prior","competitor","train",2,"small","fork",1,0,0,0,0.092156862745098
"no_contrast","unreliable","prior","other","train",2,"small","fork",1,1,1,1,0.817647058823529
"no_contrast","unreliable","prior","target","train",2,"small","giraffe",1,0.333333333333333,0,1,0.127450980392157
"no_contrast","unreliable","prior","competitor","train",2,"small","giraffe",1,0.333333333333333,0,1,0.165032679738562
"no_contrast","unreliable","prior","other","train",2,"small","giraffe",1,0.333333333333333,0,1,0.707516339869281
"no_contrast","unreliable","prior","target","train",2,"small","hotdog",1,0,0,0,0.209302325581395
"no_contrast","unreliable","prior","competitor","train",2,"small","hotdog",1,0.333333333333333,0,1,0.133720930232558
"no_contrast","unreliable","prior","other","train",2,"small","hotdog",1,0.666666666666667,0,1,0.656976744186046
"no_contrast","unreliable","prior","target","train",2,"small","leaf",1,0,0,0,0.101307189542484
"no_contrast","unreliable","prior","competitor","train",2,"small","leaf",1,0.25,0,0.75,0.124183006535948
"no_contrast","unreliable","prior","other","train",2,"small","leaf",1,0.75,0.25,1,0.774509803921569
"no_contrast","unreliable","prior","target","train",2,"small","owl",1,0.75,0.25,1,0.0261437908496732
"no_contrast","unreliable","prior","competitor","train",2,"small","owl",1,0,0,0,0.124183006535948
"no_contrast","unreliable","prior","other","train",2,"small","owl",1,0.25,0,0.75,0.849673202614379
"no_contrast","unreliable","prior","target","train",2,"small","penguin",1,0.111111111111111,0,0.333333333333333,0.0955882352941176
"no_contrast","unreliable","prior","competitor","train",2,"small","penguin",1,0.333333333333333,0.111111111111111,0.666666666666667,0.115196078431373
"no_contrast","unreliable","prior","other","train",2,"small","penguin",1,0.555555555555556,0.222222222222222,0.888888888888889,0.78921568627451
"no_contrast","unreliable","prior","target","train",2,"small","popcorn",1,0.5,0,1,0.0318627450980392
"no_contrast","unreliable","prior","competitor","train",2,"small","popcorn",1,0,0,0,0.107843137254902
"no_contrast","unreliable","prior","other","train",2,"small","popcorn",1,0.5,0,1,0.860294117647059
"no_contrast","unreliable","prior","target","train",2,"small","saxophone",1,0.25,0,0.75,0.127450980392157
"no_contrast","unreliable","prior","competitor","train",2,"small","saxophone",1,0,0,0,0.110644257703081
"no_contrast","unreliable","prior","other","train",2,"small","saxophone",1,0.75,0.25,1,0.761904761904762
"no_contrast","unreliable","prior","target","train",2,"small","stool",1,0,0,0,0.0882352941176471
"no_contrast","unreliable","prior","competitor","train",2,"small","stool",1,0,0,0,0.131372549019608
"no_contrast","unreliable","prior","other","train",2,"small","stool",1,1,1,1,0.780392156862745
