condition,target.adjective,target.noun,target.color,group,itemid,Window,Region,adjType,totalLooks,Sum,Proportion
nocontrast,thin,line,blue,TlessC,30,noun,target,rel,9,282,0.0319148936170213
nocontrast,thin,line,blue,TlessC,30,prior,competitor,rel,90,106,0.849056603773585
nocontrast,thin,line,blue,TlessC,30,prior,distractor,rel,61,168,0.363095238095238
nocontrast,thin,line,blue,TlessC,30,prior,distractor.contrast,rel,69,45,1.53333333333333
nocontrast,thin,line,blue,TlessC,30,prior,target,rel,59,248,0.237903225806452
nocontrast,thin,line,blue,TmoreC,30,adj_early,competitor,rel,37,128,0.2890625
nocontrast,thin,line,blue,TmoreC,30,adj_early,distractor,rel,14,187,0.0748663101604278
nocontrast,thin,line,blue,TmoreC,30,adj_early,distractor.contrast,rel,8,57,0.140350877192982
nocontrast,thin,line,blue,TmoreC,30,adj_early,target,rel,44,316,0.139240506329114
nocontrast,thin,line,blue,TmoreC,30,adj_late,competitor,rel,41,98,0.418367346938776
nocontrast,thin,line,blue,TmoreC,30,adj_late,distractor,rel,0,167,0
nocontrast,thin,line,blue,TmoreC,30,adj_late,distractor.contrast,rel,0,10,0
nocontrast,thin,line,blue,TmoreC,30,adj_late,target,rel,91,268,0.33955223880597
nocontrast,thin,line,blue,TmoreC,30,noun,competitor,rel,6,117,0.0512820512820513
nocontrast,thin,line,blue,TmoreC,30,noun,distractor,rel,0,178,0
nocontrast,thin,line,blue,TmoreC,30,noun,distractor.contrast,rel,0,8,0
nocontrast,thin,line,blue,TmoreC,30,noun,target,rel,22,267,0.0823970037453183
nocontrast,thin,line,blue,TmoreC,30,prior,competitor,rel,61,89,0.685393258426966
nocontrast,thin,line,blue,TmoreC,30,prior,distractor,rel,35,121,0.289256198347107
nocontrast,thin,line,blue,TmoreC,30,prior,distractor.contrast,rel,106,28,3.78571428571429
nocontrast,thin,line,blue,TmoreC,30,prior,target,rel,55,242,0.227272727272727
nocontrast,thin,line,red,TlessC,40,adj_early,competitor,rel,36,86,0.418604651162791
nocontrast,thin,line,red,TlessC,40,adj_early,distractor,rel,6,152,0.0394736842105263
nocontrast,thin,line,red,TlessC,40,adj_early,distractor.contrast,rel,12,29,0.413793103448276
nocontrast,thin,line,red,TlessC,40,adj_early,target,rel,55,196,0.280612244897959
nocontrast,thin,line,red,TlessC,40,adj_late,competitor,rel,51,95,0.536842105263158
nocontrast,thin,line,red,TlessC,40,adj_late,distractor,rel,0,176,0
nocontrast,thin,line,red,TlessC,40,adj_late,distractor.contrast,rel,0,54,0
nocontrast,thin,line,red,TlessC,40,adj_late,target,rel,61,224,0.272321428571429
nocontrast,thin,line,red,TlessC,40,noun,competitor,rel,18,117,0.153846153846154
nocontrast,thin,line,red,TlessC,40,noun,distractor,rel,0,198,0
nocontrast,thin,line,red,TlessC,40,noun,distractor.contrast,rel,0,55,0
nocontrast,thin,line,red,TlessC,40,noun,target,rel,11,293,0.037542662116041
nocontrast,thin,line,red,TlessC,40,prior,competitor,rel,42,83,0.506024096385542
nocontrast,thin,line,red,TlessC,40,prior,distractor,rel,73,143,0.510489510489511
nocontrast,thin,line,red,TlessC,40,prior,distractor.contrast,rel,121,45,2.68888888888889
nocontrast,thin,line,red,TlessC,40,prior,target,rel,69,193,0.357512953367876
nocontrast,thin,line,red,TmoreC,40,adj_early,competitor,rel,24,99,0.242424242424242
nocontrast,thin,line,red,TmoreC,40,adj_early,distractor,rel,12,189,0.0634920634920635
nocontrast,thin,line,red,TmoreC,40,adj_early,distractor.contrast,rel,3,56,0.0535714285714286
nocontrast,thin,line,red,TmoreC,40,adj_early,target,rel,80,295,0.271186440677966
nocontrast,thin,line,red,TmoreC,40,adj_late,competitor,rel,31,96,0.322916666666667
nocontrast,thin,line,red,TmoreC,40,adj_late,distractor,rel,26,152,0.171052631578947
nocontrast,thin,line,red,TmoreC,40,adj_late,distractor.contrast,rel,8,38,0.210526315789474
nocontrast,thin,line,red,TmoreC,40,adj_late,target,rel,109,325,0.335384615384615
nocontrast,thin,line,red,TmoreC,40,noun,competitor,rel,0,109,0
nocontrast,thin,line,red,TmoreC,40,noun,distractor,rel,4,160,0.025
nocontrast,thin,line,red,TmoreC,40,noun,distractor.contrast,rel,3,37,0.0810810810810811
nocontrast,thin,line,red,TmoreC,40,noun,target,rel,27,198,0.136363636363636
nocontrast,thin,line,red,TmoreC,40,prior,competitor,rel,37,127,0.291338582677165
nocontrast,thin,line,red,TmoreC,40,prior,distractor,rel,163,142,1.14788732394366
nocontrast,thin,line,red,TmoreC,40,prior,distractor.contrast,rel,44,60,0.733333333333333
nocontrast,thin,line,red,TmoreC,40,prior,target,rel,88,366,0.240437158469945
nocontrast,wide,oval,green,TlessC,25,adj_early,competitor,rel,41,135,0.303703703703704
nocontrast,wide,oval,green,TlessC,25,adj_early,distractor,rel,28,154,0.181818181818182
nocontrast,wide,oval,green,TlessC,25,adj_early,distractor.contrast,rel,19,67,0.283582089552239
nocontrast,wide,oval,green,TlessC,25,adj_early,target,rel,12,292,0.0410958904109589
nocontrast,wide,oval,green,TlessC,25,adj_late,competitor,rel,78,114,0.684210526315789
nocontrast,wide,oval,green,TlessC,25,adj_late,distractor,rel,20,96,0.208333333333333
nocontrast,wide,oval,green,TlessC,25,adj_late,distractor.contrast,rel,15,85,0.176470588235294
nocontrast,wide,oval,green,TlessC,25,adj_late,target,rel,56,294,0.19047619047619
nocontrast,wide,oval,green,TlessC,25,prior,competitor,rel,43,135,0.318518518518519
nocontrast,wide,oval,green,TlessC,25,prior,distractor,rel,111,112,0.991071428571429
nocontrast,wide,oval,green,TlessC,25,prior,distractor.contrast,rel,40,104,0.384615384615385
nocontrast,wide,oval,green,TlessC,25,prior,target,rel,40,280,0.142857142857143
nocontrast,wide,oval,green,TmoreC,25,adj_early,competitor,rel,44,108,0.407407407407407
nocontrast,wide,oval,green,TmoreC,25,adj_early,distractor,rel,17,98,0.173469387755102
nocontrast,wide,oval,green,TmoreC,25,adj_early,distractor.contrast,rel,15,98,0.153061224489796
nocontrast,wide,oval,green,TmoreC,25,adj_early,target,rel,23,371,0.0619946091644205
nocontrast,wide,oval,green,TmoreC,25,adj_late,competitor,rel,56,104,0.538461538461538
nocontrast,wide,oval,green,TmoreC,25,adj_late,distractor,rel,6,110,0.0545454545454545
nocontrast,wide,oval,green,TmoreC,25,adj_late,distractor.contrast,rel,18,87,0.206896551724138
nocontrast,wide,oval,green,TmoreC,25,adj_late,target,rel,71,274,0.259124087591241
nocontrast,wide,oval,green,TmoreC,25,prior,competitor,rel,73,102,0.715686274509804
nocontrast,wide,oval,green,TmoreC,25,prior,distractor,rel,42,157,0.267515923566879
nocontrast,wide,oval,green,TmoreC,25,prior,distractor.contrast,rel,10,27,0.37037037037037
nocontrast,wide,oval,green,TmoreC,25,prior,target,rel,52,279,0.186379928315412
nocontrast,wide,rectangle,yellow,TlessC,35,adj_early,competitor,rel,6,103,0.058252427184466
nocontrast,wide,rectangle,yellow,TlessC,35,adj_early,distractor,rel,59,132,0.446969696969697
nocontrast,wide,rectangle,yellow,TlessC,35,adj_early,distractor.contrast,rel,19,28,0.678571428571429
nocontrast,wide,rectangle,yellow,TlessC,35,adj_early,target,rel,19,257,0.0739299610894942
nocontrast,wide,rectangle,yellow,TlessC,35,adj_late,competitor,rel,5,109,0.0458715596330275
nocontrast,wide,rectangle,yellow,TlessC,35,adj_late,distractor,rel,68,112,0.607142857142857
nocontrast,wide,rectangle,yellow,TlessC,35,adj_late,distractor.contrast,rel,18,29,0.620689655172414
nocontrast,wide,rectangle,yellow,TlessC,35,adj_late,target,rel,80,305,0.262295081967213
nocontrast,wide,rectangle,yellow,TlessC,35,prior,competitor,rel,87,119,0.73109243697479
nocontrast,wide,rectangle,yellow,TlessC,35,prior,distractor,rel,114,174,0.655172413793103
nocontrast,wide,rectangle,yellow,TlessC,35,prior,distractor.contrast,rel,67,34,1.97058823529412
nocontrast,wide,rectangle,yellow,TlessC,35,prior,target,rel,20,332,0.0602409638554217
nocontrast,wide,rectangle,yellow,TmoreC,35,adj_early,competitor,rel,0,100,0
nocontrast,wide,rectangle,yellow,TmoreC,35,adj_early,distractor,rel,27,169,0.159763313609467
nocontrast,wide,rectangle,yellow,TmoreC,35,adj_early,distractor.contrast,rel,32,234,0.136752136752137
nocontrast,wide,rectangle,yellow,TmoreC,35,adj_early,target,rel,35,99,0.353535353535354
nocontrast,wide,rectangle,yellow,TmoreC,35,adj_late,competitor,rel,8,151,0.0529801324503311
nocontrast,wide,rectangle,yellow,TmoreC,35,adj_late,distractor,rel,33,177,0.186440677966102
nocontrast,wide,rectangle,yellow,TmoreC,35,adj_late,distractor.contrast,rel,32,103,0.310679611650485
nocontrast,wide,rectangle,yellow,TmoreC,35,adj_late,target,rel,88,171,0.514619883040936
nocontrast,wide,rectangle,yellow,TmoreC,35,prior,competitor,rel,62,288,0.215277777777778
nocontrast,wide,rectangle,yellow,TmoreC,35,prior,distractor,rel,49,94,0.521276595744681
nocontrast,wide,rectangle,yellow,TmoreC,35,prior,distractor.contrast,rel,64,161,0.397515527950311
nocontrast,wide,rectangle,yellow,TmoreC,35,prior,target,rel,85,260,0.326923076923077
