condition,target.adjective,target.noun,target.color,group,itemid,Window,Region,adjType,AdjWindow,totalLooks,Sum,Proportion
nocontrast,full,cylinder,blue,TmoreC,19,adjective,target,max,late,91,296,0.307432432432432
nocontrast,full,cylinder,blue,TmoreC,19,noun,competitor,max,none,6,120,0.05
nocontrast,full,cylinder,blue,TmoreC,19,noun,distractor,max,none,2,116,0.0172413793103448
nocontrast,full,cylinder,blue,TmoreC,19,noun,distractor.contrast,max,none,0,81,0
nocontrast,full,cylinder,blue,TmoreC,19,noun,target,max,none,57,293,0.194539249146758
nocontrast,full,cylinder,blue,TmoreC,19,prior,competitor,max,none,93,104,0.894230769230769
nocontrast,full,cylinder,blue,TmoreC,19,prior,distractor,max,none,98,111,0.882882882882883
nocontrast,full,cylinder,blue,TmoreC,19,prior,distractor.contrast,max,none,45,69,0.652173913043478
nocontrast,full,cylinder,blue,TmoreC,19,prior,target,max,none,124,309,0.401294498381877
nocontrast,long,line,green,TlessC,31,adjective,competitor,rel,early,45,112,0.401785714285714
nocontrast,long,line,green,TlessC,31,adjective,competitor,rel,late,76,112,0.678571428571429
nocontrast,long,line,green,TlessC,31,adjective,distractor,rel,early,9,70,0.128571428571429
nocontrast,long,line,green,TlessC,31,adjective,distractor,rel,late,0,291,0
nocontrast,long,line,green,TlessC,31,adjective,distractor.contrast,rel,early,0,120,0
nocontrast,long,line,green,TlessC,31,adjective,distractor.contrast,rel,late,0,139,0
nocontrast,long,line,green,TlessC,31,adjective,target,rel,early,62,57,1.08771929824561
nocontrast,long,line,green,TlessC,31,adjective,target,rel,late,48,341,0.140762463343109
nocontrast,long,line,green,TlessC,31,noun,competitor,rel,none,39,136,0.286764705882353
nocontrast,long,line,green,TlessC,31,noun,distractor,rel,none,0,155,0
nocontrast,long,line,green,TlessC,31,noun,distractor.contrast,rel,none,0,65,0
nocontrast,long,line,green,TlessC,31,noun,target,rel,none,27,360,0.075
nocontrast,long,line,green,TlessC,31,prior,competitor,rel,none,99,116,0.853448275862069
nocontrast,long,line,green,TlessC,31,prior,distractor,rel,none,91,124,0.733870967741935
nocontrast,long,line,green,TlessC,31,prior,distractor.contrast,rel,none,93,66,1.40909090909091
nocontrast,long,line,green,TlessC,31,prior,target,rel,none,71,354,0.200564971751412
nocontrast,long,line,green,TmoreC,31,adjective,competitor,rel,early,52,98,0.530612244897959
nocontrast,long,line,green,TmoreC,31,adjective,competitor,rel,late,46,121,0.380165289256198
nocontrast,long,line,green,TmoreC,31,adjective,distractor,rel,early,1,66,0.0151515151515152
nocontrast,long,line,green,TmoreC,31,adjective,distractor,rel,late,0,219,0
nocontrast,long,line,green,TmoreC,31,adjective,distractor.contrast,rel,early,0,117,0
nocontrast,long,line,green,TmoreC,31,adjective,distractor.contrast,rel,late,0,134,0
nocontrast,long,line,green,TmoreC,31,adjective,target,rel,early,45,75,0.6
nocontrast,long,line,green,TmoreC,31,adjective,target,rel,late,75,310,0.241935483870968
nocontrast,long,line,green,TmoreC,31,noun,competitor,rel,none,24,84,0.285714285714286
nocontrast,long,line,green,TmoreC,31,noun,distractor,rel,none,0,118,0
nocontrast,long,line,green,TmoreC,31,noun,distractor.contrast,rel,none,0,66,0
nocontrast,long,line,green,TmoreC,31,noun,target,rel,none,42,220,0.190909090909091
nocontrast,long,line,green,TmoreC,31,prior,competitor,rel,none,54,98,0.551020408163265
nocontrast,long,line,green,TmoreC,31,prior,distractor,rel,none,31,162,0.191358024691358
nocontrast,long,line,green,TmoreC,31,prior,distractor.contrast,rel,none,27,27,1
nocontrast,long,line,green,TmoreC,31,prior,target,rel,none,107,230,0.465217391304348
nocontrast,long,line,red,TlessC,21,adjective,competitor,rel,early,33,112,0.294642857142857
nocontrast,long,line,red,TlessC,21,adjective,competitor,rel,late,31,169,0.183431952662722
nocontrast,long,line,red,TlessC,21,adjective,distractor,rel,early,11,30,0.366666666666667
nocontrast,long,line,red,TlessC,21,adjective,distractor,rel,late,8,269,0.0297397769516729
nocontrast,long,line,red,TlessC,21,adjective,distractor.contrast,rel,early,9,106,0.0849056603773585
nocontrast,long,line,red,TlessC,21,adjective,distractor.contrast,rel,late,2,125,0.016
nocontrast,long,line,red,TlessC,21,adjective,target,rel,early,64,36,1.77777777777778
nocontrast,long,line,red,TlessC,21,adjective,target,rel,late,93,235,0.395744680851064
nocontrast,long,line,red,TlessC,21,noun,competitor,rel,none,21,109,0.192660550458716
nocontrast,long,line,red,TlessC,21,noun,distractor,rel,none,0,160,0
nocontrast,long,line,red,TlessC,21,noun,distractor.contrast,rel,none,5,40,0.125
nocontrast,long,line,red,TlessC,21,noun,target,rel,none,49,329,0.148936170212766
nocontrast,long,line,red,TlessC,21,prior,competitor,rel,none,53,77,0.688311688311688
nocontrast,long,line,red,TlessC,21,prior,distractor,rel,none,54,151,0.357615894039735
nocontrast,long,line,red,TlessC,21,prior,distractor.contrast,rel,none,126,30,4.2
nocontrast,long,line,red,TlessC,21,prior,target,rel,none,77,280,0.275
nocontrast,long,line,red,TmoreC,21,adjective,competitor,rel,early,13,107,0.121495327102804
nocontrast,long,line,red,TmoreC,21,adjective,competitor,rel,late,16,166,0.0963855421686747
nocontrast,long,line,red,TmoreC,21,adjective,distractor,rel,early,0,35,0
nocontrast,long,line,red,TmoreC,21,adjective,distractor,rel,late,0,270,0
nocontrast,long,line,red,TmoreC,21,adjective,distractor.contrast,rel,early,6,95,0.0631578947368421
nocontrast,long,line,red,TmoreC,21,adjective,distractor.contrast,rel,late,0,177,0
nocontrast,long,line,red,TmoreC,21,adjective,target,rel,early,65,29,2.24137931034483
nocontrast,long,line,red,TmoreC,21,adjective,target,rel,late,102,224,0.455357142857143
nocontrast,long,line,red,TmoreC,21,noun,competitor,rel,none,6,95,0.0631578947368421
nocontrast,long,line,red,TmoreC,21,noun,distractor,rel,none,0,191,0
nocontrast,long,line,red,TmoreC,21,noun,distractor.contrast,rel,none,0,33,0
nocontrast,long,line,red,TmoreC,21,noun,target,rel,none,60,264,0.227272727272727
nocontrast,long,line,red,TmoreC,21,prior,competitor,rel,none,16,105,0.152380952380952
nocontrast,long,line,red,TmoreC,21,prior,distractor,rel,none,99,202,0.49009900990099
nocontrast,long,line,red,TmoreC,21,prior,distractor.contrast,rel,none,31,30,1.03333333333333
nocontrast,long,line,red,TmoreC,21,prior,target,rel,none,74,272,0.272058823529412
nocontrast,narrow,oval,red,TlessC,36,adjective,competitor,rel,early,51,112,0.455357142857143
nocontrast,narrow,oval,red,TlessC,36,adjective,competitor,rel,late,68,227,0.299559471365639
nocontrast,narrow,oval,red,TlessC,36,adjective,distractor,rel,early,32,35,0.914285714285714
nocontrast,narrow,oval,red,TlessC,36,adjective,distractor,rel,late,30,282,0.106382978723404
nocontrast,narrow,oval,red,TlessC,36,adjective,distractor.contrast,rel,early,3,106,0.0283018867924528
nocontrast,narrow,oval,red,TlessC,36,adjective,distractor.contrast,rel,late,24,168,0.142857142857143
nocontrast,narrow,oval,red,TlessC,36,adjective,target,rel,early,12,45,0.266666666666667
nocontrast,narrow,oval,red,TlessC,36,adjective,target,rel,late,40,248,0.161290322580645
nocontrast,narrow,oval,red,TlessC,36,noun,competitor,rel,none,9,128,0.0703125
nocontrast,narrow,oval,red,TlessC,36,noun,distractor,rel,none,3,187,0.0160427807486631
nocontrast,narrow,oval,red,TlessC,36,noun,distractor.contrast,rel,none,3,57,0.0526315789473684
nocontrast,narrow,oval,red,TlessC,36,noun,target,rel,none,12,316,0.0379746835443038
nocontrast,narrow,oval,red,TlessC,36,prior,competitor,rel,none,70,98,0.714285714285714
nocontrast,narrow,oval,red,TlessC,36,prior,distractor,rel,none,18,167,0.107784431137725
nocontrast,narrow,oval,red,TlessC,36,prior,distractor.contrast,rel,none,103,10,10.3
nocontrast,narrow,oval,red,TlessC,36,prior,target,rel,none,39,268,0.145522388059701
nocontrast,narrow,oval,red,TmoreC,36,adjective,competitor,rel,early,32,117,0.273504273504274
nocontrast,narrow,oval,red,TmoreC,36,adjective,competitor,rel,late,48,178,0.269662921348315
nocontrast,narrow,oval,red,TmoreC,36,adjective,distractor,rel,early,11,8,1.375
nocontrast,narrow,oval,red,TmoreC,36,adjective,distractor,rel,late,11,267,0.0411985018726592
nocontrast,narrow,oval,red,TmoreC,36,adjective,distractor.contrast,rel,early,28,89,0.314606741573034
nocontrast,narrow,oval,red,TmoreC,36,adjective,distractor.contrast,rel,late,34,121,0.28099173553719
nocontrast,narrow,oval,red,TmoreC,36,adjective,target,rel,early,41,28,1.46428571428571
nocontrast,narrow,oval,red,TmoreC,36,adjective,target,rel,late,76,242,0.31404958677686
nocontrast,narrow,oval,red,TmoreC,36,noun,competitor,rel,none,3,86,0.0348837209302326
nocontrast,narrow,oval,red,TmoreC,36,noun,distractor,rel,none,0,152,0
nocontrast,narrow,oval,red,TmoreC,36,noun,distractor.contrast,rel,none,0,29,0
nocontrast,narrow,oval,red,TmoreC,36,noun,target,rel,none,27,196,0.137755102040816
nocontrast,narrow,oval,red,TmoreC,36,prior,competitor,rel,none,82,95,0.863157894736842
nocontrast,narrow,oval,red,TmoreC,36,prior,distractor,rel,none,83,176,0.471590909090909
nocontrast,narrow,oval,red,TmoreC,36,prior,distractor.contrast,rel,none,46,54,0.851851851851852
nocontrast,narrow,oval,red,TmoreC,36,prior,target,rel,none,58,224,0.258928571428571
nocontrast,narrow,rectangle,red,TlessC,26,adjective,competitor,rel,early,24,117,0.205128205128205
nocontrast,narrow,rectangle,red,TlessC,26,adjective,competitor,rel,late,22,198,0.111111111111111
nocontrast,narrow,rectangle,red,TlessC,26,adjective,distractor,rel,early,0,55,0
nocontrast,narrow,rectangle,red,TlessC,26,adjective,distractor,rel,late,0,293,0
nocontrast,narrow,rectangle,red,TlessC,26,adjective,distractor.contrast,rel,early,0,83,0
nocontrast,narrow,rectangle,red,TlessC,26,adjective,distractor.contrast,rel,late,2,143,0.013986013986014
nocontrast,narrow,rectangle,red,TlessC,26,adjective,target,rel,early,82,45,1.82222222222222
nocontrast,narrow,rectangle,red,TlessC,26,adjective,target,rel,late,101,193,0.523316062176166
nocontrast,narrow,rectangle,red,TlessC,26,noun,competitor,rel,none,4,99,0.0404040404040404
nocontrast,narrow,rectangle,red,TlessC,26,noun,distractor,rel,none,0,189,0
nocontrast,narrow,rectangle,red,TlessC,26,noun,distractor.contrast,rel,none,4,56,0.0714285714285714
nocontrast,narrow,rectangle,red,TlessC,26,noun,target,rel,none,28,295,0.0949152542372881
nocontrast,narrow,rectangle,red,TlessC,26,prior,competitor,rel,none,28,96,0.291666666666667
nocontrast,narrow,rectangle,red,TlessC,26,prior,distractor,rel,none,56,152,0.368421052631579
nocontrast,narrow,rectangle,red,TlessC,26,prior,distractor.contrast,rel,none,32,38,0.842105263157895
nocontrast,narrow,rectangle,red,TlessC,26,prior,target,rel,none,119,325,0.366153846153846
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,competitor,rel,early,12,109,0.110091743119266
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,competitor,rel,late,2,160,0.0125
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,distractor,rel,early,3,37,0.0810810810810811
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,distractor,rel,late,12,198,0.0606060606060606
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,distractor.contrast,rel,early,3,127,0.0236220472440945
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,distractor.contrast,rel,late,0,142,0
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,target,rel,early,91,60,1.51666666666667
nocontrast,narrow,rectangle,red,TmoreC,26,adjective,target,rel,late,146,366,0.398907103825137
nocontrast,narrow,rectangle,red,TmoreC,26,noun,competitor,rel,none,0,135,0
nocontrast,narrow,rectangle,red,TmoreC,26,noun,distractor,rel,none,0,154,0
nocontrast,narrow,rectangle,red,TmoreC,26,noun,distractor.contrast,rel,none,3,67,0.0447761194029851
nocontrast,narrow,rectangle,red,TmoreC,26,noun,target,rel,none,37,292,0.126712328767123
nocontrast,narrow,rectangle,red,TmoreC,26,prior,competitor,rel,none,139,114,1.21929824561404
nocontrast,narrow,rectangle,red,TmoreC,26,prior,distractor,rel,none,23,96,0.239583333333333
nocontrast,narrow,rectangle,red,TmoreC,26,prior,distractor.contrast,rel,none,42,85,0.494117647058824
nocontrast,narrow,rectangle,red,TmoreC,26,prior,target,rel,none,125,294,0.425170068027211
nocontrast,short,cylinder,green,TlessC,38,adjective,competitor,rel,early,43,135,0.318518518518519
nocontrast,short,cylinder,green,TlessC,38,adjective,competitor,rel,late,74,112,0.660714285714286
nocontrast,short,cylinder,green,TlessC,38,adjective,distractor,rel,early,6,104,0.0576923076923077
nocontrast,short,cylinder,green,TlessC,38,adjective,distractor,rel,late,23,280,0.0821428571428571
nocontrast,short,cylinder,green,TlessC,38,adjective,distractor.contrast,rel,early,24,108,0.222222222222222
nocontrast,short,cylinder,green,TlessC,38,adjective,distractor.contrast,rel,late,8,98,0.0816326530612245
nocontrast,short,cylinder,green,TlessC,38,adjective,target,rel,early,4,98,0.0408163265306122
nocontrast,short,cylinder,green,TlessC,38,adjective,target,rel,late,46,371,0.123989218328841
nocontrast,short,cylinder,green,TlessC,38,noun,competitor,rel,none,9,104,0.0865384615384615
nocontrast,short,cylinder,green,TlessC,38,noun,distractor,rel,none,6,110,0.0545454545454545
nocontrast,short,cylinder,green,TlessC,38,noun,distractor.contrast,rel,none,3,87,0.0344827586206897
nocontrast,short,cylinder,green,TlessC,38,noun,target,rel,none,12,274,0.0437956204379562
nocontrast,short,cylinder,green,TlessC,38,prior,competitor,rel,none,107,102,1.04901960784314
nocontrast,short,cylinder,green,TlessC,38,prior,distractor,rel,none,76,157,0.484076433121019
nocontrast,short,cylinder,green,TlessC,38,prior,distractor.contrast,rel,none,79,27,2.92592592592593
nocontrast,short,cylinder,green,TlessC,38,prior,target,rel,none,18,279,0.0645161290322581
nocontrast,short,cylinder,green,TmoreC,38,adjective,competitor,rel,early,58,103,0.563106796116505
nocontrast,short,cylinder,green,TmoreC,38,adjective,competitor,rel,late,80,132,0.606060606060606
nocontrast,short,cylinder,green,TmoreC,38,adjective,distractor,rel,early,10,28,0.357142857142857
nocontrast,short,cylinder,green,TmoreC,38,adjective,distractor,rel,late,17,257,0.066147859922179
nocontrast,short,cylinder,green,TmoreC,38,adjective,distractor.contrast,rel,early,16,109,0.146788990825688
nocontrast,short,cylinder,green,TmoreC,38,adjective,distractor.contrast,rel,late,25,112,0.223214285714286
nocontrast,short,cylinder,green,TmoreC,38,adjective,target,rel,early,23,29,0.793103448275862
nocontrast,short,cylinder,green,TmoreC,38,adjective,target,rel,late,44,305,0.144262295081967
nocontrast,short,cylinder,green,TmoreC,38,noun,competitor,rel,none,9,119,0.0756302521008403
nocontrast,short,cylinder,green,TmoreC,38,noun,distractor,rel,none,3,174,0.0172413793103448
nocontrast,short,cylinder,green,TmoreC,38,noun,distractor.contrast,rel,none,6,34,0.176470588235294
nocontrast,short,cylinder,green,TmoreC,38,noun,target,rel,none,17,332,0.0512048192771084
nocontrast,short,cylinder,green,TmoreC,38,prior,competitor,rel,none,60,100,0.6
nocontrast,short,cylinder,green,TmoreC,38,prior,distractor,rel,none,82,169,0.485207100591716
nocontrast,short,cylinder,green,TmoreC,38,prior,distractor.contrast,rel,none,50,234,0.213675213675214
nocontrast,short,cylinder,green,TmoreC,38,prior,target,rel,none,78,99,0.787878787878788
nocontrast,short,line,blue,TlessC,22,adjective,competitor,rel,early,39,151,0.258278145695364
nocontrast,short,line,blue,TlessC,22,adjective,competitor,rel,late,35,177,0.19774011299435
nocontrast,short,line,blue,TlessC,22,adjective,distractor,rel,early,15,103,0.145631067961165
nocontrast,short,line,blue,TlessC,22,adjective,distractor,rel,late,9,171,0.0526315789473684
nocontrast,short,line,blue,TlessC,22,adjective,distractor.contrast,rel,early,0,288,0
nocontrast,short,line,blue,TlessC,22,adjective,distractor.contrast,rel,late,11,94,0.117021276595745
nocontrast,short,line,blue,TlessC,22,adjective,target,rel,early,41,161,0.254658385093168
nocontrast,short,line,blue,TlessC,22,adjective,target,rel,late,122,260,0.469230769230769
nocontrast,short,line,blue,TlessC,22,noun,competitor,rel,none,8,55,0.145454545454545
nocontrast,short,line,blue,TlessC,22,noun,distractor,rel,none,0,50,0
nocontrast,short,line,blue,TlessC,22,noun,distractor.contrast,rel,none,0,71,0
nocontrast,short,line,blue,TlessC,22,noun,target,rel,none,21,183,0.114754098360656
nocontrast,short,line,blue,TlessC,22,prior,competitor,rel,none,99,104,0.951923076923077
nocontrast,short,line,blue,TlessC,22,prior,distractor,rel,none,37,95,0.389473684210526
nocontrast,short,line,blue,TlessC,22,prior,distractor.contrast,rel,none,62,79,0.784810126582278
nocontrast,short,line,blue,TlessC,22,prior,target,rel,none,26,212,0.122641509433962
nocontrast,short,line,blue,TmoreC,22,adjective,competitor,rel,early,11,93,0.118279569892473
nocontrast,short,line,blue,TmoreC,22,adjective,competitor,rel,late,51,84,0.607142857142857
nocontrast,short,line,blue,TmoreC,22,adjective,distractor,rel,early,3,73,0.0410958904109589
nocontrast,short,line,blue,TmoreC,22,adjective,distractor,rel,late,0,255,0
nocontrast,short,line,blue,TmoreC,22,adjective,distractor.contrast,rel,early,0,71,0
nocontrast,short,line,blue,TmoreC,22,adjective,distractor.contrast,rel,late,3,92,0.0326086956521739
nocontrast,short,line,blue,TmoreC,22,adjective,target,rel,early,81,93,0.870967741935484
nocontrast,short,line,blue,TmoreC,22,adjective,target,rel,late,137,194,0.706185567010309
nocontrast,short,line,blue,TmoreC,22,noun,competitor,rel,none,3,87,0.0344827586206897
nocontrast,short,line,blue,TmoreC,22,noun,distractor,rel,none,0,163,0
nocontrast,short,line,blue,TmoreC,22,noun,distractor.contrast,rel,none,3,30,0.1
nocontrast,short,line,blue,TmoreC,22,noun,target,rel,none,27,245,0.110204081632653
nocontrast,short,line,blue,TmoreC,22,prior,competitor,rel,none,46,121,0.380165289256198
nocontrast,short,line,blue,TmoreC,22,prior,distractor,rel,none,81,197,0.411167512690355
nocontrast,short,line,blue,TmoreC,22,prior,distractor.contrast,rel,none,60,34,1.76470588235294
nocontrast,short,line,blue,TmoreC,22,prior,target,rel,none,77,308,0.25
nocontrast,short,line,red,TlessC,32,adjective,competitor,rel,early,19,106,0.179245283018868
nocontrast,short,line,red,TlessC,32,adjective,competitor,rel,late,57,176,0.323863636363636
nocontrast,short,line,red,TlessC,32,adjective,distractor,rel,early,15,32,0.46875
nocontrast,short,line,red,TlessC,32,adjective,distractor,rel,late,6,360,0.0166666666666667
nocontrast,short,line,red,TlessC,32,adjective,distractor.contrast,rel,early,18,95,0.189473684210526
nocontrast,short,line,red,TlessC,32,adjective,distractor.contrast,rel,late,9,185,0.0486486486486487
nocontrast,short,line,red,TlessC,32,adjective,target,rel,early,53,31,1.70967741935484
nocontrast,short,line,red,TlessC,32,adjective,target,rel,late,130,293,0.443686006825939
nocontrast,short,line,red,TlessC,32,noun,competitor,rel,none,12,109,0.110091743119266
nocontrast,short,line,red,TlessC,32,noun,distractor,rel,none,0,86,0
nocontrast,short,line,red,TlessC,32,noun,distractor.contrast,rel,none,0,24,0
nocontrast,short,line,red,TlessC,32,noun,target,rel,none,18,315,0.0571428571428571
nocontrast,short,line,red,TlessC,32,prior,competitor,rel,none,63,118,0.533898305084746
nocontrast,short,line,red,TlessC,32,prior,distractor,rel,none,75,112,0.669642857142857
nocontrast,short,line,red,TlessC,32,prior,distractor.contrast,rel,none,92,65,1.41538461538462
nocontrast,short,line,red,TlessC,32,prior,target,rel,none,42,357,0.117647058823529
nocontrast,short,line,red,TmoreC,32,adjective,competitor,rel,early,20,92,0.217391304347826
nocontrast,short,line,red,TmoreC,32,adjective,competitor,rel,late,29,96,0.302083333333333
nocontrast,short,line,red,TmoreC,32,adjective,distractor,rel,early,12,66,0.181818181818182
nocontrast,short,line,red,TmoreC,32,adjective,distractor,rel,late,0,237,0
nocontrast,short,line,red,TmoreC,32,adjective,distractor.contrast,rel,early,12,101,0.118811881188119
nocontrast,short,line,red,TmoreC,32,adjective,distractor.contrast,rel,late,24,121,0.198347107438017
nocontrast,short,line,red,TmoreC,32,adjective,target,rel,early,68,96,0.708333333333333
nocontrast,short,line,red,TmoreC,32,adjective,target,rel,late,174,311,0.559485530546624
nocontrast,short,line,red,TmoreC,32,noun,competitor,rel,none,6,110,0.0545454545454545
nocontrast,short,line,red,TmoreC,32,noun,distractor,rel,none,0,101,0
nocontrast,short,line,red,TmoreC,32,noun,distractor.contrast,rel,none,0,81,0
nocontrast,short,line,red,TmoreC,32,noun,target,rel,none,29,330,0.0878787878787879
nocontrast,short,line,red,TmoreC,32,prior,competitor,rel,none,73,78,0.935897435897436
nocontrast,short,line,red,TmoreC,32,prior,distractor,rel,none,42,96,0.4375
nocontrast,short,line,red,TmoreC,32,prior,distractor.contrast,rel,none,94,73,1.28767123287671
nocontrast,short,line,red,TmoreC,32,prior,target,rel,none,73,256,0.28515625
nocontrast,short,spiral,red,TlessC,28,adjective,competitor,rel,early,24,102,0.235294117647059
nocontrast,short,spiral,red,TlessC,28,adjective,competitor,rel,late,64,118,0.542372881355932
nocontrast,short,spiral,red,TlessC,28,adjective,distractor,rel,early,4,71,0.0563380281690141
nocontrast,short,spiral,red,TlessC,28,adjective,distractor,rel,late,0,320,0
nocontrast,short,spiral,red,TlessC,28,adjective,distractor.contrast,rel,early,31,129,0.24031007751938
nocontrast,short,spiral,red,TlessC,28,adjective,distractor.contrast,rel,late,7,137,0.0510948905109489
nocontrast,short,spiral,red,TlessC,28,adjective,target,rel,early,47,79,0.594936708860759
nocontrast,short,spiral,red,TlessC,28,adjective,target,rel,late,97,311,0.311897106109325
nocontrast,short,spiral,red,TlessC,28,noun,competitor,rel,none,9,112,0.0803571428571429
nocontrast,short,spiral,red,TlessC,28,noun,distractor,rel,none,0,134,0
nocontrast,short,spiral,red,TlessC,28,noun,distractor.contrast,rel,none,1,57,0.0175438596491228
nocontrast,short,spiral,red,TlessC,28,noun,target,rel,none,35,315,0.111111111111111
nocontrast,short,spiral,red,TlessC,28,prior,competitor,rel,none,99,123,0.804878048780488
nocontrast,short,spiral,red,TlessC,28,prior,distractor,rel,none,56,148,0.378378378378378
nocontrast,short,spiral,red,TlessC,28,prior,distractor.contrast,rel,none,58,67,0.865671641791045
nocontrast,short,spiral,red,TlessC,28,prior,target,rel,none,35,340,0.102941176470588
nocontrast,short,spiral,red,TmoreC,28,adjective,competitor,rel,early,47,106,0.443396226415094
nocontrast,short,spiral,red,TmoreC,28,adjective,competitor,rel,late,24,115,0.208695652173913
nocontrast,short,spiral,red,TmoreC,28,adjective,distractor,rel,early,15,58,0.258620689655172
nocontrast,short,spiral,red,TmoreC,28,adjective,distractor,rel,late,42,219,0.191780821917808
nocontrast,short,spiral,red,TmoreC,28,adjective,distractor.contrast,rel,early,18,97,0.185567010309278
nocontrast,short,spiral,red,TmoreC,28,adjective,distractor.contrast,rel,late,35,138,0.253623188405797
nocontrast,short,spiral,red,TmoreC,28,adjective,target,rel,early,48,74,0.648648648648649
nocontrast,short,spiral,red,TmoreC,28,adjective,target,rel,late,86,241,0.356846473029046
nocontrast,short,spiral,red,TmoreC,28,noun,competitor,rel,none,5,114,0.043859649122807
nocontrast,short,spiral,red,TmoreC,28,noun,distractor,rel,none,7,122,0.0573770491803279
nocontrast,short,spiral,red,TmoreC,28,noun,distractor.contrast,rel,none,9,68,0.132352941176471
nocontrast,short,spiral,red,TmoreC,28,noun,target,rel,none,36,271,0.132841328413284
nocontrast,short,spiral,red,TmoreC,28,prior,competitor,rel,none,121,111,1.09009009009009
nocontrast,short,spiral,red,TmoreC,28,prior,distractor,rel,none,117,144,0.8125
nocontrast,short,spiral,red,TmoreC,28,prior,distractor.contrast,rel,none,15,82,0.182926829268293
nocontrast,short,spiral,red,TmoreC,28,prior,target,rel,none,63,278,0.226618705035971
nocontrast,small,square,blue,TlessC,34,adjective,competitor,rel,early,12,105,0.114285714285714
nocontrast,small,square,blue,TlessC,34,adjective,competitor,rel,late,31,157,0.197452229299363
nocontrast,small,square,blue,TlessC,34,adjective,distractor,rel,early,35,30,1.16666666666667
nocontrast,small,square,blue,TlessC,34,adjective,distractor,rel,late,21,259,0.0810810810810811
nocontrast,small,square,blue,TlessC,34,adjective,distractor.contrast,rel,early,21,119,0.176470588235294
nocontrast,small,square,blue,TlessC,34,adjective,distractor.contrast,rel,late,25,175,0.142857142857143
nocontrast,small,square,blue,TlessC,34,adjective,target,rel,early,30,36,0.833333333333333
nocontrast,small,square,blue,TlessC,34,adjective,target,rel,late,90,303,0.297029702970297
nocontrast,small,square,blue,TlessC,34,noun,competitor,rel,none,2,126,0.0158730158730159
nocontrast,small,square,blue,TlessC,34,noun,distractor,rel,none,2,152,0.0131578947368421
nocontrast,small,square,blue,TlessC,34,noun,distractor.contrast,rel,none,0,39,0
nocontrast,small,square,blue,TlessC,34,noun,target,rel,none,6,310,0.0193548387096774
nocontrast,small,square,blue,TlessC,34,prior,competitor,rel,none,46,114,0.403508771929825
nocontrast,small,square,blue,TlessC,34,prior,distractor,rel,none,68,152,0.447368421052632
nocontrast,small,square,blue,TlessC,34,prior,distractor.contrast,rel,none,46,46,1
nocontrast,small,square,blue,TlessC,34,prior,target,rel,none,108,223,0.484304932735426
nocontrast,small,square,blue,TmoreC,34,adjective,competitor,rel,early,24,114,0.210526315789474
nocontrast,small,square,blue,TmoreC,34,adjective,competitor,rel,late,93,176,0.528409090909091
nocontrast,small,square,blue,TmoreC,34,adjective,distractor,rel,early,38,29,1.31034482758621
nocontrast,small,square,blue,TmoreC,34,adjective,distractor,rel,late,26,313,0.0830670926517572
nocontrast,small,square,blue,TmoreC,34,adjective,distractor.contrast,rel,early,26,103,0.252427184466019
nocontrast,small,square,blue,TmoreC,34,adjective,distractor.contrast,rel,late,27,170,0.158823529411765
nocontrast,small,square,blue,TmoreC,34,adjective,target,rel,early,29,36,0.805555555555556
nocontrast,small,square,blue,TmoreC,34,adjective,target,rel,late,32,321,0.0996884735202492
nocontrast,small,square,blue,TmoreC,34,noun,competitor,rel,none,2,104,0.0192307692307692
nocontrast,small,square,blue,TmoreC,34,noun,distractor,rel,none,2,190,0.0105263157894737
nocontrast,small,square,blue,TmoreC,34,noun,distractor.contrast,rel,none,1,30,0.0333333333333333
nocontrast,small,square,blue,TmoreC,34,noun,target,rel,none,3,224,0.0133928571428571
nocontrast,small,square,blue,TmoreC,34,prior,competitor,rel,none,50,96,0.520833333333333
nocontrast,small,square,blue,TmoreC,34,prior,distractor,rel,none,133,187,0.711229946524064
nocontrast,small,square,blue,TmoreC,34,prior,distractor.contrast,rel,none,60,30,2
nocontrast,small,square,blue,TmoreC,34,prior,target,rel,none,24,230,0.104347826086957
nocontrast,small,triangle,yellow,TlessC,24,adjective,competitor,rel,early,27,108,0.25
nocontrast,small,triangle,yellow,TlessC,24,adjective,competitor,rel,late,61,203,0.300492610837438
nocontrast,small,triangle,yellow,TlessC,24,adjective,distractor,rel,early,12,33,0.363636363636364
nocontrast,small,triangle,yellow,TlessC,24,adjective,distractor,rel,late,2,279,0.00716845878136201
nocontrast,small,triangle,yellow,TlessC,24,adjective,distractor.contrast,rel,early,11,98,0.112244897959184
nocontrast,small,triangle,yellow,TlessC,24,adjective,distractor.contrast,rel,late,10,213,0.0469483568075117
nocontrast,small,triangle,yellow,TlessC,24,adjective,target,rel,early,39,36,1.08333333333333
nocontrast,small,triangle,yellow,TlessC,24,adjective,target,rel,late,48,239,0.200836820083682
nocontrast,small,triangle,yellow,TlessC,24,noun,competitor,rel,none,9,103,0.087378640776699
nocontrast,small,triangle,yellow,TlessC,24,noun,distractor,rel,none,3,174,0.0172413793103448
