WorkerId,Answer.wrongAdj,Answer.wrongShape,Input.List,SceneID,Answer.choicePrior,Answer.choiceAdj,Answer.choiceWhole,Turn,sceneConfigs,timePrior,timeAdj,timeWhole,Condition,TargetNoun,TargetAdjective,TargetColor,AdjectiveType
c87g20j2cmh3,No,A,TmoreC1,1,Contrast,Target,Target,90,DBCA,1823,1590,1457,Contrast,square,bumpy,blue,Min
c87g20j2cmh3,No,A,TmoreC1,2,Target,Target,Target,86,ADCB,1451,1414,1475,NoContrast,circle,open,blue,Min
c87g20j2cmh3,No,A,TmoreC1,3,Contrast,Target,Target,54,CBDA,1541,2066,1797,Contrast,line,bent,green,Min
c87g20j2cmh3,No,A,TmoreC1,4,Competitor,Competitor,Target,74,CADB,1411,1325,1582,NoContrast,line,curved,red,Min
c87g20j2cmh3,No,A,TmoreC1,5,Competitor,Competitor,Target,81,DACB,1576,2705,1451,Contrast,circle,spotted,yellow,Min
c87g20j2cmh3,No,A,TmoreC1,6,Contrast,Target,Target,72,ACDB,1397,1549,1272,NoContrast,square,striped,yellow,Min
c87g20j2cmh3,No,A,TmoreC1,7,Competitor,Competitor,Target,89,BADC,1529,1757,1302,Contrast,triangle,bumpy,red,Min
c87g20j2cmh3,No,A,TmoreC1,8,Distractor,Competitor,Target,102,CBAD,24367,1451,1140,NoContrast,line,curved,blue,Min
c87g20j2cmh3,No,A,TmoreC1,9,Contrast,Competitor,Target,82,DBCA,1654,1619,1253,Contrast,square,spotted,yellow,Min
c87g20j2cmh3,No,A,TmoreC1,10,Contrast,Competitor,Target,35,DCBA,1742,1470,1501,NoContrast,triangle,striped,red,Min
c87g20j2cmh3,No,A,TmoreC1,11,Target,Target,Target,57,ADBC,1495,2285,1396,Contrast,cirlce,flat,green,Max
c87g20j2cmh3,No,A,TmoreC1,12,Target,Target,Target,2,CADB,6166,1847,3355,NoContrast,cirlce,closed,green,Max
c87g20j2cmh3,No,A,TmoreC1,13,Distractor,Target,Target,118,BDAC,1899,1543,967,Contrast,line,straight,blue,Max
c87g20j2cmh3,No,A,TmoreC1,14,Competitor,Competitor,Competitor,94,BACD,1664,1259,1059,NoContrast,cube,full,yellow,Max
c87g20j2cmh3,No,A,TmoreC1,15,Target,Competitor,Competitor,40,CDAB,1412,1700,1121,Contrast,cube,empty ,transparent,Max
c87g20j2cmh3,No,A,TmoreC1,16,Contrast,Competitor,Target,13,ADCB,4740,5945,2066,NoContrast,triangle,flat,yellow,Max
c87g20j2cmh3,No,A,TmoreC1,17,Competitor,Target,Target,119,DABC,1617,1591,1177,Contrast,circle,closed,blue,Max
c87g20j2cmh3,No,A,TmoreC1,18,Competitor,Target,Target,26,ABCD,1656,2228,1070,NoContrast,line,straight,red,Max
c87g20j2cmh3,No,A,TmoreC1,19,Contrast,Target,Target,105,DCBA,1880,1512,1152,Contrast,cylinder,full,blue,Max
c87g20j2cmh3,No,A,TmoreC1,20,Distractor,Competitor,Target,112,BCAD,6593,1799,2538,NoContrast,cylinder,empty ,transparent,Max
c87g20j2cmh3,No,A,TmoreC1,21,Target,Target,Target,115,ABCD,1542,1571,1016,Contrast,line,long,red,Rel
c87g20j2cmh3,No,A,TmoreC1,22,Target,Target,Target,29,ABDC,6091,1386,1329,NoContrast,line,short ,blue,Rel
c87g20j2cmh3,No,A,TmoreC1,23,Competitor,Target,Target,93,DABC,1685,1667,985,Contrast,square,big,red,Rel
c87g20j2cmh3,No,A,TmoreC1,24,Contrast,Target,Target,61,DCAB,12391,1943,1192,NoContrast,triangle,small,yellow,Rel
c87g20j2cmh3,No,A,TmoreC1,25,Contrast,Competitor,Target,38,DBCA,1199,1471,2190,Contrast,oval,wide,green,Rel
c87g20j2cmh3,No,A,TmoreC1,26,Competitor,Target,Target,103,CADB,1679,1393,1595,NoContrast,rectangle,narrow,red,Rel
c87g20j2cmh3,No,A,TmoreC1,27,Contrast,Target,Target,58,BDCA,1363,1811,1509,Contrast,spiral,tall,blue,Rel
c87g20j2cmh3,No,A,TmoreC1,28,Contrast,Target,Target,98,ADCB,1583,1279,1207,NoContrast,spiral,short,red,Rel
c87g20j2cmh3,No,A,TmoreC1,29,Contrast,Target,Target,20,DCBA,1544,2539,1201,Contrast,line,thick,yellow,Rel
c87g20j2cmh3,No,A,TmoreC1,30,Competitor,Target,Target,120,BADC,2025,1261,1339,NoContrast,line,thin,blue,Rel
c87g20j2cmh3,No,A,TmoreC1,31,Competitor,Target,Target,33,DABC,1718,1842,1299,Contrast,line,long ,green,Rel
c87g20j2cmh3,No,A,TmoreC1,32,Distractor,Target,Target,79,BCAD,1632,1582,1336,NoContrast,line,short,red,Rel
c87g20j2cmh3,No,A,TmoreC1,33,Target,Target,Target,88,ADCB,1669,1779,982,Contrast,triangle,big,yellow,Rel
c87g20j2cmh3,No,A,TmoreC1,34,Distractor,Target,Target,107,CABD,1485,1451,1433,NoContrast,square,small,blue,Rel
c87g20j2cmh3,No,A,TmoreC1,35,Distractor,Target,Target,9,CDAB,14119,1964,1538,Contrast,rectangle,wide,yellow,Rel
c87g20j2cmh3,No,A,TmoreC1,36,Target,Competitor,Target,95,ABDC,2059,1912,1443,NoContrast,oval,narrow,red,Rel
c87g20j2cmh3,No,A,TmoreC1,37,Competitor,Target,Target,101,DABC,5347,1443,1265,Contrast,cylinder,tall,yellow,Rel
c87g20j2cmh3,No,A,TmoreC1,38,Distractor,Competitor,Target,106,DBAC,28164,1479,1356,NoContrast,cylinder,short,green,Rel
c87g20j2cmh3,No,A,TmoreC1,39,Distractor,Target,Target,14,DBAC,1654,1731,2147,Contrast,line,thick,blue,Rel
c87g20j2cmh3,No,A,TmoreC1,40,Contrast,Target,Target,21,CDBA,1672,1650,1183,NoContrast,line,thin,red,Rel
c87g20j2cmh3,No,A,TmoreC1,41,Target,Target,Target,3,ADCB,2360,1658,1256,Contrast,square,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,42,Target,Target,Target,22,ABDC,1665,1538,1158,NoContrast,circle,green,green,Col
c87g20j2cmh3,No,A,TmoreC1,43,Competitor,Competitor,Target,92,BADC,1791,1503,1178,Contrast,line,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,44,Competitor,Competitor,Target,55,BADC,1351,1537,1256,NoContrast,triangle,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,45,Competitor,Target,Target,66,CADB,1316,1380,1094,Contrast,oval,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,46,Distractor,Target,Target,48,CDAB,1579,1167,1305,NoContrast,rectangle,green,green,Col
c87g20j2cmh3,No,A,TmoreC1,47,Target,Target,Target,63,ABDC,1676,1314,1060,Contrast,square,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,48,Competitor,Competitor,Target,116,DABC,1523,1305,1149,NoContrast,circle,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,49,Competitor,Competitor,Target,87,CABD,1669,1195,1141,Contrast,line,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,50,Contrast,Target,Target,117,BDCA,1522,1072,1237,NoContrast,triangle,green,green,Col
c87g20j2cmh3,No,A,TmoreC1,51,Competitor,Target,Target,7,CABD,1802,2147,1243,Contrast,oval,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,52,Contrast,Competitor,Competitor,8,CDBA,1426,1573,1118,NoContrast,rectangle,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,53,Target,Target,Target,32,ACDB,1950,1378,1290,Contrast,square,green,green,Col
c87g20j2cmh3,No,A,TmoreC1,54,Distractor,Competitor,Target,99,DCAB,1794,1226,1261,NoContrast,circle,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,55,Competitor,Competitor,Target,17,BADC,1463,1308,1562,Contrast,line,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,56,Target,Target,Target,111,CBDA,4184,1254,1215,NoContrast,triangle,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,57,Competitor,Competitor,Target,43,CABD,1648,1147,1835,Contrast,square,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,58,Distractor,Target,Target,11,CBAD,1562,1549,1101,NoContrast,circle,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,59,Distractor,Target,Target,42,BCAD,1365,1371,1504,Contrast,line,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,60,Competitor,Competitor,Target,1,ADCB,11384,2232,1441,NoContrast,triangle,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,61,Target,{},Target,85,ACDB,12423,NA,1460,F1_NmNcNc,square,none,green,none
c87g20j2cmh3,No,A,TmoreC1,62,Target,{},Target,50,ADCB,2031,NA,1617,F1_NmNcNc,arrow,none,blue,none
c87g20j2cmh3,No,A,TmoreC1,63,Competitor,{},Target,34,CADB,1715,NA,1805,F1_NmNcNc,star,none,yellow,none
c87g20j2cmh3,No,A,TmoreC1,64,Contrast,{},Target,23,CDBA,1626,NA,1562,F1_NmNcNc,spiral,none,red,none
c87g20j2cmh3,No,A,TmoreC1,65,Contrast,{},Target,65,CDBA,1604,NA,1501,F1_NmNcNc,cylinder,none,green,none
c87g20j2cmh3,No,A,TmoreC1,66,Target,{},Target,100,ABCD,1717,NA,1350,F1_NmNcNc,heart,none,blue,none
c87g20j2cmh3,No,A,TmoreC1,67,Contrast,{},Target,27,BDCA,2009,NA,1510,F1_NmNcNc,triangle,none,yellow,none
c87g20j2cmh3,No,A,TmoreC1,68,Competitor,{},Target,39,CABD,1492,NA,1772,F1_NmNcNc,circle,none,red,none
c87g20j2cmh3,No,A,TmoreC1,69,Distractor,{},Target,108,CBAD,1632,NA,2418,F1_NmNcNc,cloud,none,red,none
c87g20j2cmh3,No,A,TmoreC1,70,Competitor,{},Target,71,BACD,2498,NA,1771,F1_NmNcNc,cube,none,green,none
c87g20j2cmh3,No,A,TmoreC1,71,Target,Target,Target,36,ADCB,1679,1325,1278,F2_TisD,square,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,72,Distractor,Target,Target,56,CBAD,1795,1373,562,F2_TisD,triangle,green,green,Col
c87g20j2cmh3,No,A,TmoreC1,73,Contrast,Target,Target,24,CDBA,1461,1388,1216,F2_TisD,line,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,74,Target,Target,Target,28,ADCB,1863,1313,853,F2_TisD,circle,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,75,Target,Target,Target,4,ABCD,1964,1133,1176,F2_TisD,oval,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,76,Contrast,Target,Target,96,CBDA,1578,1627,1403,F2_TisD,square,green,green,Col
c87g20j2cmh3,No,A,TmoreC1,77,Contrast,Target,Target,64,CDBA,1573,1696,521,F2_TisD,triangle,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,78,Contrast,Target,Target,109,BADC,1879,1359,659,F2_TisD,line,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,79,Competitor,Target,Target,97,DABC,1474,1284,1022,F2_TisD,square,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,80,Contrast,Target,Target,77,DCBA,1758,1449,593,F2_TisD,rectangle,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,81,Target,{},Target,30,ABCD,1619,NA,1502,F3_NmCppTisD,square,none,blue,none
c87g20j2cmh3,No,A,TmoreC1,82,Competitor,{},Target,67,BACD,1682,NA,1311,F3_NmCppTisD,circle,none,yellow,none
c87g20j2cmh3,No,A,TmoreC1,83,Competitor,{},Target,44,CADB,1896,NA,1276,F3_NmCppTisD,triangle,none,red,none
c87g20j2cmh3,No,A,TmoreC1,84,Competitor,{},Target,62,BACD,2208,NA,1542,F3_NmCppTisD,rectangle,none,green,none
c87g20j2cmh3,No,A,TmoreC1,85,Contrast,{},Target,37,CDBA,1652,NA,1380,F3_NmCppTisD,line,none,blue,none
c87g20j2cmh3,No,A,TmoreC1,86,Target,{},Target,5,ACBD,1804,NA,1574,F3_NmCppTisD,oval,none,yellow,none
c87g20j2cmh3,No,A,TmoreC1,87,Competitor,{},Target,78,CBAD,7899,NA,1653,F3_NmCppTisD,triangle,none,red,none
c87g20j2cmh3,No,A,TmoreC1,88,Distractor,{},Target,51,BCAD,1848,NA,1602,F3_NmCppTisD,rectangle,none,green,none
c87g20j2cmh3,No,A,TmoreC1,89,Competitor,{},Target,104,BACD,1438,NA,1307,F3_NmCppTisD,arrow,none,blue,none
c87g20j2cmh3,No,A,TmoreC1,90,Distractor,{},Target,15,DBAC,1914,NA,1625,F3_NmCppTisD,oval,none,red,none
c87g20j2cmh3,No,A,TmoreC1,91,Distractor,{},Contrast,19,CDAB,1627,NA,2202,F4_NmNCppCp,square,none,yellow,none
c87g20j2cmh3,No,A,TmoreC1,92,Target,{},Target,68,BACD,3646,NA,1285,F4_NmNCppCp,circle,none,red,none
c87g20j2cmh3,No,A,TmoreC1,93,Target,{},Target,69,ABCD,2776,NA,1469,F4_NmNCppCp,triangle,none,green,none
c87g20j2cmh3,No,A,TmoreC1,94,Distractor,{},Target,91,DCBA,1566,NA,1365,F4_NmNCppCp,arrow,none,blue,none
c87g20j2cmh3,No,A,TmoreC1,95,Distractor,{},Target,60,DCAB,1557,NA,1406,F4_NmNCppCp,line,none,yellow,none
c87g20j2cmh3,No,A,TmoreC1,96,Target,{},Target,83,DABC,1578,NA,1158,F4_NmNCppCp,oval,none,red,none
c87g20j2cmh3,No,A,TmoreC1,97,Distractor,{},Target,84,BCAD,2120,NA,1570,F4_NmNCppCp,rectangle,none,green,none
c87g20j2cmh3,No,A,TmoreC1,98,Distractor,{},Target,25,BACD,1836,NA,1565,F4_NmNCppCp,heart,none,blue,none
c87g20j2cmh3,No,A,TmoreC1,99,Competitor,{},Target,49,ACBD,1608,NA,1377,F4_NmNCppCp,star,none,yellow,none
c87g20j2cmh3,No,A,TmoreC1,100,Contrast,{},Target,41,ADCB,2051,NA,1499,F4_NmNCppCp,sun,none,red,none
c87g20j2cmh3,No,A,TmoreC1,101,Distractor,Target,Target,76,CDAB,1492,1241,1065,F5_MCppisD,square,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,102,Competitor,Target,Target,46,BCDA,2222,1392,875,F5_MCppisD,circle,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,103,Contrast,Target,Target,45,BDAC,1349,1420,510,F5_MCppisD,triangle,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,104,Contrast,Target,Target,110,BDCA,2038,1465,645,F5_MCppisD,rectangle,green,green,Col
c87g20j2cmh3,No,A,TmoreC1,105,Distractor,Target,Target,31,CBAD,1539,1382,969,F5_MCppisD,line,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,106,Target,Target,Target,18,ABCD,1593,1395,527,F5_MCppisD,oval,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,107,Target,Target,Target,6,ADCB,6207,3001,1462,F5_MCppisD,triangle,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,108,Contrast,Target,Target,113,CDBA,1563,1301,1056,F5_MCppisD,rectangle,green,green,Col
c87g20j2cmh3,No,A,TmoreC1,109,Distractor,Target,Target,12,ADCB,1326,1081,695,F5_MCppisD,arrow,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,110,Competitor,Target,Target,80,CBDA,2079,1284,982,F5_MCppisD,oval,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,111,Target,Target,Target,70,ACBD,1672,1840,507,F6_MNCpp,square,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,112,Contrast,Target,Target,59,CBDA,1315,1602,576,F6_MNCpp,circle,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,113,Target,Target,Target,73,ABDC,1665,1353,1028,F6_MNCpp,triangle,green,green,Col
c87g20j2cmh3,No,A,TmoreC1,114,Competitor,Target,Target,52,ABCD,1325,1463,665,F6_MNCpp,arrow,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,115,Target,Target,Target,75,ACBD,1742,1515,1075,F6_MNCpp,line,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,116,Target,Target,Target,16,BACD,1815,1213,611,F6_MNCpp,oval,red,red,Col
c87g20j2cmh3,No,A,TmoreC1,117,Competitor,Target,Target,47,CABD,1804,1357,703,F6_MNCpp,rectangle,green,green,Col
c87g20j2cmh3,No,A,TmoreC1,118,Competitor,Target,Target,53,CADB,6873,1818,1161,F6_MNCpp,heart,blue,blue,Col
c87g20j2cmh3,No,A,TmoreC1,119,Contrast,Target,Target,114,CDBA,1525,1382,613,F6_MNCpp,star,yellow,yellow,Col
c87g20j2cmh3,No,A,TmoreC1,120,Competitor,Target,Target,10,BADC,1608,1356,732,F6_MNCpp,sun,red,red,Col
8o9de8jtnn3r,No,No,TmoreC1,1,Distractor,Competitor,Target,76,DBCA,2327,1855,1530,Contrast,square,bumpy,blue,Min
8o9de8jtnn3r,No,No,TmoreC1,2,Distractor,Competitor,Target,69,BACD,2215,2151,1591,NoContrast,circle,open,blue,Min
8o9de8jtnn3r,No,No,TmoreC1,3,Contrast,Target,Target,51,BCDA,3056,2182,1478,Contrast,line,bent,green,Min
8o9de8jtnn3r,No,No,TmoreC1,4,Competitor,Target,Target,101,CBAD,2355,2191,1809,NoContrast,line,curved,red,Min
8o9de8jtnn3r,No,No,TmoreC1,5,Distractor,Target,Target,107,DCAB,2409,1886,1862,Contrast,circle,spotted,yellow,Min
8o9de8jtnn3r,No,No,TmoreC1,6,Contrast,Target,Target,106,BCAD,5383,2101,1775,NoContrast,square,striped,yellow,Min
8o9de8jtnn3r,No,No,TmoreC1,7,Contrast,Competitor,Target,3,CDBA,2661,2193,1831,Contrast,triangle,bumpy,red,Min
8o9de8jtnn3r,No,No,TmoreC1,8,Contrast,Target,Target,82,DACB,2022,3093,1779,NoContrast,line,curved,blue,Min
8o9de8jtnn3r,No,No,TmoreC1,9,Contrast,Contrast,Target,85,BCDA,2142,1339,2875,Contrast,square,spotted,yellow,Min
8o9de8jtnn3r,No,No,TmoreC1,10,Competitor,Competitor,Target,108,DCBA,2246,1931,1868,NoContrast,triangle,striped,red,Min
8o9de8jtnn3r,No,No,TmoreC1,11,Competitor,Target,Target,96,DABC,2768,1817,1684,Contrast,cirlce,flat,green,Max
8o9de8jtnn3r,No,No,TmoreC1,12,Competitor,Target,Target,52,CABD,2358,1951,1553,NoContrast,cirlce,closed,green,Max
8o9de8jtnn3r,No,No,TmoreC1,13,Distractor,Target,Target,28,CABD,2055,1938,1495,Contrast,line,straight,blue,Max
8o9de8jtnn3r,No,No,TmoreC1,14,Competitor,Competitor,Target,21,ACDB,2561,2710,1700,NoContrast,cube,full,yellow,Max
8o9de8jtnn3r,No,No,TmoreC1,15,Distractor,Competitor,Competitor,32,CBAD,2583,2411,1742,Contrast,cube,empty ,transparent,Max
8o9de8jtnn3r,No,No,TmoreC1,16,Contrast,Target,Target,38,CDAB,2457,3145,1944,NoContrast,triangle,flat,yellow,Max
8o9de8jtnn3r,No,No,TmoreC1,17,Target,Target,Target,41,DABC,3217,1962,1755,Contrast,circle,closed,blue,Max
8o9de8jtnn3r,No,No,TmoreC1,18,Contrast,Target,Target,60,DCAB,2764,2070,1479,NoContrast,line,straight,red,Max
8o9de8jtnn3r,No,No,TmoreC1,19,Distractor,Target,Target,48,BCAD,3206,2030,2058,Contrast,cylinder,full,blue,Max
8o9de8jtnn3r,No,No,TmoreC1,20,Distractor,Competitor,Target,87,DACB,2368,1961,4799,NoContrast,cylinder,empty ,transparent,Max
8o9de8jtnn3r,No,No,TmoreC1,21,Distractor,Target,Target,117,DBAC,2988,1957,1731,Contrast,line,long,red,Rel
8o9de8jtnn3r,No,No,TmoreC1,22,Target,Competitor,Target,27,BACD,3085,2251,1817,NoContrast,line,short ,blue,Rel
8o9de8jtnn3r,No,No,TmoreC1,23,Target,Target,Target,104,DABC,2100,2153,1602,Contrast,square,big,red,Rel
8o9de8jtnn3r,No,No,TmoreC1,24,Contrast,Target,Target,18,CBDA,4091,3129,1165,NoContrast,triangle,small,yellow,Rel
8o9de8jtnn3r,No,No,TmoreC1,25,Contrast,Contrast,Target,68,BDAC,2421,2700,1803,Contrast,oval,wide,green,Rel
8o9de8jtnn3r,No,No,TmoreC1,26,Competitor,Target,Target,88,CABD,2890,1837,1563,NoContrast,rectangle,narrow,red,Rel
8o9de8jtnn3r,No,No,TmoreC1,27,Competitor,Target,Target,90,DBAC,2385,2610,1739,Contrast,spiral,tall,blue,Rel
8o9de8jtnn3r,No,No,TmoreC1,28,Competitor,Competitor,Target,62,CBDA,20436,1510,1744,NoContrast,spiral,short,red,Rel
8o9de8jtnn3r,No,No,TmoreC1,29,Distractor,Target,Target,17,DACB,2214,2190,1357,Contrast,line,thick,yellow,Rel
8o9de8jtnn3r,No,No,TmoreC1,30,Contrast,Target,Target,77,ADBC,2152,2661,1376,NoContrast,line,thin,blue,Rel
8o9de8jtnn3r,No,No,TmoreC1,31,Contrast,Competitor,Target,25,CDAB,2388,2673,1923,Contrast,line,long ,green,Rel
8o9de8jtnn3r,No,No,TmoreC1,32,Distractor,Target,Target,13,CABD,2186,2496,1258,NoContrast,line,short,red,Rel
8o9de8jtnn3r,No,No,TmoreC1,33,Target,Target,Target,58,BADC,2731,1477,1883,Contrast,triangle,big,yellow,Rel
8o9de8jtnn3r,No,No,TmoreC1,34,Target,Target,Target,118,CBAD,2721,3409,1762,NoContrast,square,small,blue,Rel
8o9de8jtnn3r,No,No,TmoreC1,35,Competitor,Target,Target,79,DACB,2222,2361,1370,Contrast,rectangle,wide,yellow,Rel
8o9de8jtnn3r,No,No,TmoreC1,36,Contrast,Competitor,Target,35,DBAC,2290,2350,2040,NoContrast,oval,narrow,red,Rel
8o9de8jtnn3r,No,No,TmoreC1,37,Target,Target,Target,89,ABCD,2341,1790,1879,Contrast,cylinder,tall,yellow,Rel
8o9de8jtnn3r,No,No,TmoreC1,38,Competitor,Competitor,Target,102,CDBA,2647,1943,2040,NoContrast,cylinder,short,green,Rel
8o9de8jtnn3r,No,No,TmoreC1,39,Target,Target,Target,92,BCDA,2780,1595,1351,Contrast,line,thick,blue,Rel
8o9de8jtnn3r,No,No,TmoreC1,40,Target,Target,Target,34,DBCA,2322,1769,1716,NoContrast,line,thin,red,Rel
8o9de8jtnn3r,No,No,TmoreC1,41,Target,Target,Target,114,CBDA,2092,1966,1615,Contrast,square,red,red,Col
8o9de8jtnn3r,No,No,TmoreC1,42,Contrast,Competitor,Target,110,CADB,3474,1840,3486,NoContrast,circle,green,green,Col
8o9de8jtnn3r,No,No,TmoreC1,43,Competitor,Competitor,Target,16,DBCA,1953,1468,1576,Contrast,line,blue,blue,Col
8o9de8jtnn3r,No,No,TmoreC1,44,Competitor,Competitor,Target,64,CABD,1945,1442,1609,NoContrast,triangle,yellow,yellow,Col
8o9de8jtnn3r,No,No,TmoreC1,45,Target,Target,Target,119,BCAD,2196,1374,1683,Contrast,oval,red,red,Col
8o9de8jtnn3r,No,No,TmoreC1,46,Target,Target,Target,91,ABCD,2434,1430,1836,NoContrast,rectangle,green,green,Col
8o9de8jtnn3r,No,No,TmoreC1,47,Distractor,Target,Target,57,DACB,3642,1566,1631,Contrast,square,blue,blue,Col
8o9de8jtnn3r,No,No,TmoreC1,48,Distractor,Target,Target,15,DCBA,3035,1671,1480,NoContrast,circle,yellow,yellow,Col
8o9de8jtnn3r,No,No,TmoreC1,49,Distractor,Competitor,Target,86,CBAD,2517,1695,1908,Contrast,line,red,red,Col
8o9de8jtnn3r,No,No,TmoreC1,50,Distractor,Competitor,Target,12,BCAD,1783,1870,1379,NoContrast,triangle,green,green,Col
8o9de8jtnn3r,No,No,TmoreC1,51,Target,Target,Target,19,BDAC,2147,1590,1255,Contrast,oval,yellow,yellow,Col
8o9de8jtnn3r,No,No,TmoreC1,52,Target,Target,Target,84,BDAC,2325,1444,1489,NoContrast,rectangle,yellow,yellow,Col
8o9de8jtnn3r,No,No,TmoreC1,53,Distractor,Target,Target,95,BCDA,1862,2895,1928,Contrast,square,green,green,Col
8o9de8jtnn3r,No,No,TmoreC1,54,Target,Target,Target,40,ADBC,2866,1676,1674,NoContrast,circle,red,red,Col
8o9de8jtnn3r,No,No,TmoreC1,55,Target,Target,Target,100,ACBD,2966,1790,2089,Contrast,line,red,red,Col
8o9de8jtnn3r,No,No,TmoreC1,56,Target,Target,Target,2,BACD,2903,1801,1516,NoContrast,triangle,blue,blue,Col
8o9de8jtnn3r,No,No,TmoreC1,57,Competitor,Competitor,Target,115,ADCB,2260,2200,2612,Contrast,square,yellow,yellow,Col
8o9de8jtnn3r,No,No,TmoreC1,58,Target,Target,Target,71,DBCA,2101,1679,1680,NoContrast,circle,blue,blue,Col
8o9de8jtnn3r,No,No,TmoreC1,59,Competitor,Competitor,Target,120,DABC,3145,1465,1711,Contrast,line,yellow,yellow,Col
8o9de8jtnn3r,No,No,TmoreC1,60,Distractor,Competitor,Target,26,CBAD,2268,1845,1665,NoContrast,triangle,red,red,Col
8o9de8jtnn3r,No,No,TmoreC1,61,Target,{},Target,43,BDAC,2396,NA,1685,F1_NmNcNc,square,none,green,none
8o9de8jtnn3r,No,No,TmoreC1,62,Competitor,{},Target,24,ADBC,2688,NA,1688,F1_NmNcNc,arrow,none,blue,none
8o9de8jtnn3r,No,No,TmoreC1,63,Competitor,{},Target,93,BDCA,2242,NA,1850,F1_NmNcNc,star,none,yellow,none
8o9de8jtnn3r,No,No,TmoreC1,64,Competitor,{},Target,11,DBCA,1885,NA,1565,F1_NmNcNc,spiral,none,red,none
8o9de8jtnn3r,No,No,TmoreC1,65,Distractor,{},Target,30,ABDC,2460,NA,1599,F1_NmNcNc,cylinder,none,green,none
8o9de8jtnn3r,No,No,TmoreC1,66,Target,{},Target,56,ADBC,3345,NA,2052,F1_NmNcNc,heart,none,blue,none
8o9de8jtnn3r,No,No,TmoreC1,67,Distractor,{},Target,6,BCAD,3740,NA,1794,F1_NmNcNc,triangle,none,yellow,none
8o9de8jtnn3r,No,No,TmoreC1,68,Competitor,{},Target,31,DACB,1953,NA,1705,F1_NmNcNc,circle,none,red,none
8o9de8jtnn3r,No,No,TmoreC1,69,Contrast,{},Target,66,CADB,2389,NA,1685,F1_NmNcNc,cloud,none,red,none
8o9de8jtnn3r,No,No,TmoreC1,70,Target,{},Target,113,ACDB,2478,NA,2655,F1_NmNcNc,cube,none,green,none
8o9de8jtnn3r,No,No,TmoreC1,71,Distractor,Target,Target,70,ABCD,2290,1643,1364,F2_TisD,square,red,red,Col
8o9de8jtnn3r,No,No,TmoreC1,72,Contrast,Target,Target,20,BDCA,2234,1594,1216,F2_TisD,triangle,green,green,Col
8o9de8jtnn3r,No,No,TmoreC1,73,Distractor,Target,Target,78,DCAB,3697,1755,1133,F2_TisD,line,blue,blue,Col
8o9de8jtnn3r,No,No,TmoreC1,74,Target,Target,Target,99,BDAC,2210,1868,1657,F2_TisD,circle,yellow,yellow,Col
8o9de8jtnn3r,No,No,TmoreC1,75,Target,Target,Target,42,ABCD,1993,1386,1392,F2_TisD,oval,red,red,Col
8o9de8jtnn3r,No,No,TmoreC1,76,Distractor,Target,Target,37,DCAB,2035,3032,1598,F2_TisD,square,green,green,Col
8o9de8jtnn3r,No,No,TmoreC1,77,Distractor,Target,Target,45,BCAD,2676,1591,1338,F2_TisD,triangle,blue,blue,Col
8o9de8jtnn3r,No,No,TmoreC1,78,Contrast,Target,Target,59,ABCD,3302,2772,1478,F2_TisD,line,yellow,yellow,Col
8o9de8jtnn3r,No,No,TmoreC1,79,Competitor,Target,Target,72,BDAC,2152,1610,1066,F2_TisD,square,blue,blue,Col
